FIPS,Accommodation and Food Services,Administrative and Support and Waste Management and Remediation Services,"Agriculture, Forestry, Fishing and Hunting","Arts, Entertainment, and Recreation",Construction,Educational Services,Finance and Insurance,Health Care and Social Assistance,Information,Management of Companies and Enterprises,Manufacturing,"Mining, Quarrying, and Oil and Gas Extraction",Other Services (except Public Administration),"Professional, Scientific, and Technical Services",Retail Trade,Transportation and Warehousing,Utilities,Wholesale Trade
48501,0.103478,0.019632,0.0,0.0,0.065264,0.0,0.066982,0.131817,0.013645,0.0,0.051912,0.239209,0.046515,0.012758,0.109919,0.100225,0.0,0.038643
48503,0.086782,0.018488,0.0,0.001059,0.058056,0.0,0.059266,0.14378,0.039398,0.030575,0.213687,0.075159,0.072285,0.039001,0.116718,0.01299,0.018392,0.014363
48505,0.098163,0.014352,0.0,0.0,0.076076,0.0,0.107979,0.306758,0.021447,0.0,0.012472,0.115029,0.023927,0.002486,0.161355,0.0123,0.047657,0.0
48507,0.092205,0.0,0.0,0.0,0.06389,0.0,0.065342,0.461024,0.020765,0.0,0.0,0.070006,0.019925,0.009806,0.125602,0.03223,0.0,0.039205
49001,0.161753,0.021295,0.0,0.055398,0.079079,0.0,0.039026,0.136592,0.0,0.0,0.088455,0.0,0.03857,0.013871,0.201293,0.111039,0.023331,0.030297
49003,0.081311,0.031186,0.001014,0.009483,0.078021,0.016001,0.029423,0.07177,0.014787,0.0,0.386863,0.00136,0.02254,0.021519,0.085307,0.117989,0.001722,0.029705
49005,0.07305,0.043481,0.002047,0.022719,0.059094,0.027055,0.040276,0.106745,0.033549,0.007793,0.254666,0.000387,0.025459,0.11658,0.125112,0.037459,0.001192,0.023338
49007,0.099328,0.053064,0.0,0.012247,0.054194,0.0,0.057213,0.166395,0.04495,0.0,0.0874,0.077983,0.056242,0.027045,0.15972,0.066455,0.009317,0.028448
49009,0.645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354839,0.0,0.0,0.0
49011,0.092186,0.056927,0.000255,0.02186,0.077754,0.038949,0.052321,0.114703,0.046174,0.027788,0.114501,0.000864,0.040387,0.098237,0.136139,0.059615,0.001065,0.020274
49013,0.060566,0.010972,0.004033,0.000419,0.058921,0.0,0.035592,0.174519,0.110731,0.0,0.038561,0.162141,0.030241,0.025853,0.120384,0.123995,0.022137,0.020936
49015,0.090971,0.003922,0.0,0.0,0.027455,0.0,0.031143,0.086464,0.0,0.0,0.010084,0.239271,0.046761,0.045936,0.141374,0.036383,0.240236,0.0
49017,0.409098,0.012326,0.0,0.007444,0.026082,0.059981,0.021252,0.086456,0.224098,0.0,0.024805,0.0,0.0,0.017613,0.07583,0.005533,0.019821,0.00966
49019,0.368168,0.03572,0.0,0.04572,0.051252,0.023838,0.028025,0.083884,0.064051,0.009194,0.01643,0.002262,0.016913,0.042776,0.161817,0.027489,0.0,0.022459
49021,0.150196,0.040797,0.0,0.014865,0.08477,0.034419,0.063229,0.168468,0.034398,0.04962,0.109904,0.00442,0.023452,0.043639,0.130102,0.02279,0.005105,0.019826
49023,0.123186,0.055352,0.0,0.002718,0.080831,0.03669,0.027806,0.155842,0.018495,0.0,0.198566,0.024941,0.021016,0.134933,0.088914,0.017131,0.0,0.01358
49025,0.35527,0.008507,0.0,0.029775,0.035252,0.0,0.037502,0.058503,0.020658,0.0,0.021935,0.0,0.304434,0.016208,0.103006,0.008951,0.0,0.0
49027,0.113854,0.034421,0.0,0.001173,0.025394,0.0,0.033487,0.07395,0.021284,0.0,0.19198,0.036774,0.019751,0.065955,0.165201,0.027174,0.167279,0.022324
49029,0.068774,0.031487,0.005152,0.012714,0.277485,0.006136,0.039163,0.063521,0.004553,0.0,0.035259,0.0,0.015177,0.08063,0.138504,0.159358,0.0,0.062088
49031,0.230355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439768,0.329877,0.0,0.0
49033,0.150338,0.045675,0.0,0.017195,0.125793,0.0,0.0,0.400391,0.0,0.0,0.0,0.0,0.066476,0.04351,0.078237,0.026362,0.0,0.046022
49035,0.060298,0.059259,0.000244,0.015978,0.048427,0.055505,0.110514,0.077209,0.114034,0.064854,0.069803,0.002894,0.062543,0.076201,0.076916,0.060799,0.004311,0.040213
49037,0.263018,0.008411,0.0,0.011545,0.059987,0.0,0.035596,0.323005,0.009427,0.0,0.040202,0.057206,0.032374,0.009793,0.128872,0.014632,0.0,0.005933
49039,0.0707,0.012679,0.0,0.005412,0.07641,0.070115,0.041312,0.102272,0.109938,0.0,0.22819,0.0,0.036871,0.063733,0.14711,0.024289,0.001231,0.00974
49041,0.106591,0.033139,0.0,0.004036,0.047665,0.029439,0.037189,0.12309,0.017062,0.0,0.043572,0.098626,0.033479,0.047397,0.169183,0.166893,0.007677,0.034963
49043,0.2172,0.028469,0.001193,0.228285,0.045747,0.025701,0.063614,0.043617,0.03674,0.035327,0.021602,0.003052,0.052535,0.043518,0.119373,0.015328,0.001824,0.016872
49045,0.09597,0.072004,0.0,0.022494,0.069284,0.061416,0.023975,0.108172,0.036734,0.010443,0.102682,0.005504,0.046483,0.04645,0.136142,0.147856,0.002405,0.011987
49047,0.12683,0.01808,0.000355,0.004432,0.087585,0.028151,0.038355,0.078787,0.041782,0.0,0.024432,0.099767,0.047263,0.053538,0.164197,0.106172,0.02521,0.055062
49049,0.056613,0.068007,0.000364,0.013565,0.057247,0.195856,0.041574,0.083146,0.168466,0.028372,0.055443,0.000557,0.017869,0.082757,0.083057,0.013335,0.001269,0.032503
49051,0.13686,0.040229,0.0,0.06497,0.142434,0.052817,0.042695,0.104602,0.022613,0.000947,0.044411,0.001271,0.040428,0.124616,0.138639,0.024796,0.0,0.017671
49053,0.129672,0.037715,0.000218,0.022376,0.112021,0.018669,0.043567,0.157904,0.050224,0.003343,0.053044,0.001411,0.040539,0.058309,0.147095,0.094452,0.002041,0.0274
49055,0.338504,0.0,0.0,0.005127,0.274463,0.0,0.0,0.0,0.0,0.0,0.011746,0.021564,0.02643,0.017299,0.270803,0.034064,0.0,0.0
49057,0.080645,0.079968,0.002051,0.034895,0.066632,0.02779,0.097515,0.115907,0.021569,0.024625,0.136543,0.003845,0.035256,0.056145,0.113947,0.055062,0.001558,0.046047
50001,0.050694,0.019025,0.003314,0.011015,0.049067,0.382273,0.032314,0.123996,0.011544,0.0,0.096818,0.000929,0.037513,0.029803,0.098297,0.032221,0.002146,0.01903
50003,0.113687,0.031401,0.002042,0.041753,0.029747,0.144868,0.033316,0.183835,0.050876,0.0,0.133905,0.0,0.038983,0.026735,0.14603,0.012005,0.0,0.010817
50005,0.088863,0.01504,0.003513,0.007301,0.044292,0.124918,0.05918,0.171679,0.059437,0.0,0.125741,0.0,0.043279,0.026894,0.148323,0.037177,0.006955,0.037406
50007,0.075883,0.029101,0.000319,0.025475,0.043071,0.0682,0.049298,0.147814,0.129424,0.023541,0.086369,0.000381,0.054375,0.082692,0.108082,0.030261,0.003619,0.042094
50009,0.137195,0.014408,0.076127,0.0,0.045732,0.0,0.030488,0.113482,0.0,0.0,0.282705,0.0,0.080736,0.070915,0.094851,0.053362,0.0,0.0
50011,0.092777,0.023671,0.00244,0.005135,0.033663,0.005522,0.040179,0.230959,0.019627,0.0,0.204412,0.002109,0.038331,0.024474,0.159221,0.043736,0.004178,0.069566
50013,0.117,0.029029,0.0,0.014571,0.1144,0.0,0.0624,0.0715,0.037182,0.0,0.066764,0.0,0.076989,0.056184,0.1859,0.156379,0.0,0.0117
50015,0.346254,0.017331,0.001495,0.018175,0.055297,0.044689,0.044072,0.145353,0.037524,0.0,0.048577,0.0,0.038916,0.030098,0.128307,0.010003,0.009628,0.024281
50017,0.062132,0.011651,0.006486,0.00468,0.098074,0.170508,0.035809,0.248393,0.020806,0.0,0.102645,0.001002,0.045355,0.05504,0.112906,0.00861,0.0,0.0159
50019,0.202499,0.015673,0.007515,0.012175,0.055217,0.030145,0.047957,0.171371,0.029362,0.0,0.153698,0.0,0.049571,0.022135,0.154322,0.02725,0.002741,0.018369
50021,0.102215,0.047087,0.000665,0.095163,0.051718,0.015762,0.03507,0.173539,0.027628,0.037309,0.134298,0.008244,0.047665,0.02718,0.13181,0.017165,0.021254,0.026229
50023,0.071503,0.024263,0.002109,0.0173,0.039154,0.15812,0.148873,0.129721,0.041103,0.024818,0.091691,0.002577,0.055242,0.036323,0.112124,0.019656,0.003955,0.021469
50025,0.14155,0.020356,0.011353,0.071728,0.038525,0.157915,0.041702,0.140755,0.05036,0.000845,0.100583,0.0,0.031438,0.026338,0.088051,0.032476,0.005355,0.04067
50027,0.147833,0.028577,0.002824,0.033966,0.049037,0.038543,0.041183,0.187954,0.074072,0.012201,0.093258,0.002775,0.052985,0.060609,0.11892,0.022192,0.0056,0.027469
51001,0.099029,0.047826,0.003445,0.011445,0.026018,0.0,0.0597,0.112946,0.023395,0.0,0.319697,0.0,0.055352,0.057748,0.136543,0.017763,0.012859,0.016236
51003,0.097113,0.039922,0.0044,0.042234,0.045138,0.03959,0.088295,0.17758,0.055983,0.022379,0.05777,0.001186,0.045505,0.124496,0.128519,0.021889,0.0,0.008002
51510,0.138858,0.023879,0.001346,0.008915,0.042294,0.010418,0.034434,0.339846,0.030925,0.0,0.084095,0.0,0.111369,0.01567,0.136612,0.005896,0.00384,0.011603
51005,0.060068,0.049965,0.02961,0.0,0.234457,0.0,0.031971,0.151138,0.0,0.0,0.089146,0.0,0.07277,0.04776,0.104634,0.074226,0.0,0.054255
51007,0.089882,0.019556,0.006712,0.006781,0.069002,0.153662,0.031804,0.092233,0.00791,0.0,0.195146,0.0,0.063517,0.035858,0.158054,0.045545,0.0,0.024337
51009,0.089113,0.014008,0.036918,0.014114,0.077877,0.0,0.070516,0.20806,0.008619,0.0,0.040211,0.0,0.118086,0.021455,0.265015,0.012761,0.0,0.023247
51011,0.092263,0.064208,0.0,0.018041,0.006915,0.044168,0.03437,0.049467,0.111821,0.059618,0.001026,0.0,0.10219,0.330861,0.04291,0.034709,0.003489,0.003944
51013,0.059075,0.045899,0.001183,0.00432,0.080452,0.009154,0.022528,0.16004,0.01215,0.002844,0.237868,0.001409,0.048276,0.02232,0.086618,0.163366,0.003856,0.038643
51015,0.50575,0.010618,0.00359,0.009094,0.064405,0.0,0.0,0.134301,0.019039,0.0,0.054486,0.0,0.046875,0.018206,0.041439,0.0,0.092199,0.0
51017,0.074358,0.061559,0.00396,0.022041,0.062297,0.004828,0.044887,0.125171,0.027497,0.004605,0.223301,0.0,0.093923,0.063811,0.139906,0.022003,0.0,0.025852
51019,0.03279,0.0,0.0,0.0,0.012831,0.0,0.0,0.095519,0.133653,0.0,0.39354,0.0,0.073104,0.0,0.096232,0.004083,0.0,0.158248
51021,0.08047,0.054566,0.0,0.011688,0.117546,0.004691,0.039772,0.08738,0.013924,0.003812,0.271816,0.0,0.064873,0.024354,0.059489,0.112703,0.0,0.052917
51023,0.05316,0.201946,0.178013,0.0,0.066146,0.0,0.035711,0.064117,0.005158,0.0,0.102032,0.0,0.045134,0.021923,0.096987,0.074965,0.029143,0.025566
51520,0.052468,0.038477,0.00506,0.0,0.031762,0.0,0.059906,0.110564,0.024915,0.0,0.048824,0.306692,0.048201,0.057287,0.135692,0.047787,0.0,0.032365
51025,0.053213,0.014146,0.06748,0.0,0.086946,0.076296,0.023756,0.154888,0.0,0.031607,0.081843,0.045812,0.115295,0.042351,0.151087,0.041503,0.0,0.013778
51027,0.074106,0.053099,0.006257,0.014968,0.105237,0.013559,0.049501,0.061683,0.018742,0.071263,0.230779,0.0,0.072548,0.045571,0.105286,0.040912,0.003472,0.033017
51029,0.113691,0.025138,0.0,0.038543,0.070493,0.034512,0.113906,0.066195,0.004781,0.0,0.060706,0.003684,0.097477,0.042088,0.139267,0.077558,0.037169,0.074791
51530,0.128478,0.032333,0.0,0.014701,0.029978,0.0,0.03683,0.161669,0.0,0.0,0.249953,0.0,0.065881,0.040199,0.16017,0.03741,0.0,0.042398
51031,0.015836,0.046715,0.022041,0.037933,0.207399,0.018594,0.005108,0.0,0.0,0.0,0.214797,0.0,0.070836,0.037946,0.076625,0.189468,0.0,0.056703
51033,0.062347,0.019943,0.067436,0.011363,0.031934,0.0,0.057785,0.150039,0.0,0.0,0.217477,0.0,0.053449,0.018484,0.14345,0.132837,0.0,0.033455
51035,0.100176,0.060267,0.000429,0.032267,0.072486,0.022476,0.060824,0.10574,0.041143,0.018952,0.07043,0.0,0.050811,0.09571,0.150811,0.072883,0.006212,0.038383
51036,0.062279,0.032556,0.006586,0.007333,0.099961,0.143432,0.043962,0.130316,0.009979,0.0,0.166587,0.0,0.096763,0.048418,0.109905,0.00712,0.0,0.034803
51037,0.071363,0.042158,0.0,0.0,0.063434,0.0,0.153299,0.177087,0.0,0.0,0.0,0.0,0.076356,0.035697,0.343602,0.0,0.0,0.037003
51540,0.103675,0.045504,0.002619,0.032402,0.057483,0.012087,0.029379,0.13621,0.155476,0.0,0.090143,0.003057,0.083732,0.04927,0.148532,0.017472,0.0,0.03296
51550,0.076039,0.0897,0.076897,0.0,0.108118,0.0,0.03802,0.074851,0.045309,0.0,0.086442,0.0,0.06693,0.035302,0.190098,0.112294,0.0,0.0
51041,0.085876,0.021431,0.013391,0.0,0.047758,0.0,0.055206,0.150722,0.015316,0.0,0.011251,0.081209,0.045567,0.218357,0.178763,0.069018,0.0,0.006134
51043,0.053481,0.020378,0.011752,0.01457,0.061503,0.013041,0.019312,0.209466,0.0,0.0,0.112057,0.007003,0.04871,0.008026,0.079627,0.327407,0.0,0.013667
51570,0.168395,0.035511,0.007632,0.009517,0.02349,0.0,0.060566,0.158206,0.026982,0.0,0.133235,0.0,0.070723,0.032108,0.234904,0.015806,0.0,0.022924
51580,0.050273,0.073021,0.000425,0.016836,0.033109,0.030202,0.067118,0.070762,0.132844,0.060116,0.00675,8.1e-05,0.037142,0.331199,0.056148,0.015452,0.002147,0.016377
51045,0.113147,0.030114,0.005148,0.018116,0.125942,0.048375,0.073284,0.101067,0.029858,0.0,0.046289,0.0,0.09545,0.134324,0.132072,0.018644,0.007279,0.020893
51047,0.061348,0.037714,0.009191,0.028651,0.090744,0.01163,0.035147,0.244753,0.068033,0.0,0.165463,0.0,0.068307,0.026324,0.139631,0.004118,0.0,0.008947
51049,0.063603,0.067976,0.043533,0.021713,0.222773,0.042859,0.0226,0.071675,0.016416,0.0,0.046979,0.0,0.127314,0.034012,0.110741,0.022193,0.0459,0.039712
51590,0.073279,0.060773,0.006494,0.015093,0.082632,0.108696,0.033543,0.093985,0.020909,0.002918,0.220992,0.001244,0.055626,0.031364,0.137656,0.020415,0.002836,0.031543
51051,0.069012,0.029037,0.0,0.004019,0.053067,0.013608,0.14078,0.04972,0.022074,0.058369,0.174185,0.0,0.051711,0.031335,0.14902,0.098466,0.0,0.055598
51053,0.120924,0.007564,0.0,0.0,0.044786,0.0,0.040571,0.128827,0.03014,0.0,0.222962,0.0,0.089807,0.110302,0.165973,0.010186,0.004247,0.02371
51595,0.121408,0.03417,0.002101,0.029142,0.080277,0.018014,0.052116,0.168266,0.035649,0.0,0.019003,0.0,0.082367,0.048608,0.257657,0.031794,0.008563,0.010867
51057,0.010378,0.014843,0.000783,0.031353,0.027628,0.006993,0.296307,0.011709,0.000692,0.504699,0.005073,0.002048,0.017437,0.010913,0.018265,0.029967,0.0,0.010911
51059,0.082194,0.04774,0.0,0.006774,0.034535,0.0,0.149192,0.104296,0.032925,0.0,0.268258,0.0,0.034919,0.010261,0.102915,0.117704,0.0,0.008288
51600,0.132217,0.1424,0.0,0.020477,0.088372,0.0,0.040107,0.075796,0.012962,0.0,0.02182,0.0,0.065788,0.066103,0.256617,0.056948,0.0,0.020393
51610,0.053503,0.005418,0.0,0.0,0.010616,0.0,0.0,0.0,0.0,0.0,0.453414,0.0,0.020241,0.0,0.105733,0.337487,0.0,0.013588
51061,0.071688,0.046477,0.022183,0.028124,0.044577,0.032931,0.033541,0.139379,0.030928,0.0,0.184083,0.0,0.050331,0.018073,0.119133,0.141236,0.020632,0.016684
51063,0.068763,0.051576,0.000262,0.059539,0.085881,0.046221,0.03294,0.105217,0.029799,0.090152,0.062811,0.001388,0.056399,0.037642,0.110027,0.074445,0.000831,0.086107
51065,0.067,0.054831,0.000121,0.019224,0.033101,0.020905,0.210507,0.108103,0.073194,0.072525,0.023912,1.7e-05,0.059308,0.086957,0.09181,0.03475,0.008109,0.035626
51067,0.085344,0.036283,0.002454,0.019123,0.032195,0.014268,0.076432,0.063185,0.006634,0.0,0.297129,0.0,0.069697,0.036759,0.124122,0.058981,0.0,0.077396
51620,0.055136,0.0,0.057823,0.0,0.098785,0.0,0.110272,0.160813,0.175217,0.0,0.029496,0.0,0.063049,0.062055,0.06892,0.118435,0.0,0.0
51069,0.10463,0.061053,0.005194,0.025423,0.044958,0.023388,0.035569,0.064367,0.004016,0.031229,0.32879,0.0,0.06533,0.035724,0.092443,0.029605,0.006483,0.041798
51630,0.103528,0.058272,0.0,0.152212,0.048758,0.013194,0.044249,0.122166,0.018246,0.047434,0.08076,0.0,0.060485,0.065527,0.115973,0.058674,0.0,0.010521
51640,0.062459,0.052184,0.144374,0.0,0.1502,0.0,0.0,0.026768,0.0,0.0,0.033414,0.0,0.083775,0.154654,0.105586,0.110741,0.0,0.075844
51071,0.074448,0.028492,0.010127,0.034769,0.049023,0.002608,0.038366,0.054199,0.001935,0.0,0.013357,0.0,0.049699,0.437558,0.148286,0.034447,0.0,0.022684
51073,0.082801,0.030614,0.251098,0.013001,0.105405,0.0,0.038545,0.088036,0.006049,0.0,0.127796,0.0,0.065643,0.040812,0.111353,0.026236,0.0,0.012611
51075,0.096421,0.020594,0.006739,0.031512,0.062267,0.014714,0.117871,0.217415,0.038385,0.0,0.016711,0.0,0.08182,0.109411,0.152024,0.020578,0.0,0.013536
51077,0.097696,0.015603,0.020133,0.0,0.054833,0.0,0.122795,0.209292,0.024543,0.0,0.057015,0.012411,0.026773,0.03755,0.261036,0.028202,0.013583,0.018535
51079,0.0795,0.067188,0.000449,0.028268,0.063119,0.028809,0.030844,0.067476,0.134528,0.039257,0.028401,0.001113,0.048817,0.179392,0.08891,0.095287,0.00083,0.017812
51081,0.064845,0.028622,0.005199,0.012623,0.075189,0.001905,0.020688,0.037483,0.002121,0.0,0.148041,0.0,0.066192,0.026739,0.138699,0.207541,0.142314,0.0218
51083,0.031353,0.044032,0.032969,0.0,0.07572,0.0,0.07572,0.137242,0.0,0.0,0.260133,0.0,0.048705,0.021572,0.169778,0.040663,0.0,0.062114
51650,0.061626,0.013373,0.019219,0.003084,0.074832,0.210713,0.011948,0.075775,0.0,0.0,0.101258,0.0,0.054045,0.036095,0.309388,0.012607,0.0,0.016035
51085,0.134342,0.044154,0.0,0.062741,0.093632,0.0,0.032568,0.150626,0.007762,0.0,0.04617,0.0,0.157592,0.047284,0.179123,0.016323,0.0,0.027683
51660,0.104089,0.041609,0.016461,0.011073,0.037106,0.011556,0.045105,0.175313,0.088516,0.0,0.087651,0.0,0.070025,0.033583,0.178687,0.064731,0.012713,0.021782
51087,0.143418,0.024687,0.0,0.039873,0.077888,0.0,0.04194,0.148661,0.12495,0.0,0.045273,0.0,0.091951,0.045011,0.145665,0.029493,0.0,0.041191
51089,0.13504,0.023431,0.000352,0.013338,0.035783,0.053415,0.042055,0.132268,0.075988,0.002757,0.16761,0.00168,0.054437,0.087202,0.136748,0.017402,0.0,0.020495
51091,0.28221,0.031574,0.023327,0.00909,0.048158,0.018699,0.018465,0.049405,0.039648,0.0,0.218382,0.0,0.101999,0.059312,0.083091,0.012149,0.0,0.004491
51670,0.092481,0.058916,0.011479,0.280501,0.083212,0.00882,0.018537,0.127084,0.016364,0.0,0.039667,0.0,0.06456,0.036163,0.129761,0.023597,0.0,0.008857
51093,0.155755,0.016166,0.111562,0.03869,0.028235,0.04451,0.039715,0.219981,0.00986,0.0,0.048799,0.0,0.050195,0.032686,0.166925,0.0,0.0,0.036922
51095,0.079004,0.029517,0.012476,0.070304,0.101958,0.0,0.059787,0.0742,0.0,0.0,0.178196,0.0,0.134936,0.039653,0.17509,0.016053,0.0,0.028826
51099,0.09666,0.004049,0.010005,0.004514,0.032806,0.0,0.058582,0.299059,0.023271,0.0,0.12849,0.0,0.066425,0.037977,0.195369,0.011745,0.0,0.031048
51101,0.102892,0.03828,0.018131,0.021284,0.070339,0.01722,0.031659,0.047872,0.014605,0.0,0.21594,0.0,0.096069,0.037586,0.175912,0.083362,0.0,0.028851
51097,0.135373,0.073476,0.0,0.054495,0.056496,0.010235,0.055192,0.11473,0.018644,0.0,0.120893,0.0,0.058379,0.083052,0.15645,0.052588,0.0,0.009995
51103,0.040748,0.178946,0.104299,0.004193,0.025784,0.00345,0.035913,0.087481,0.027801,0.0,0.286215,0.0,0.032921,0.021454,0.110733,0.029011,0.0,0.01105
51105,0.060953,0.037594,0.010185,0.005586,0.116975,0.063793,0.029794,0.118863,0.016336,0.0,0.172523,0.00045,0.090467,0.026921,0.100609,0.055888,0.008611,0.084453
51678,0.090806,0.068158,0.0,0.028615,0.25325,0.015137,0.039276,0.043203,0.029956,0.0,0.017649,0.0,0.102117,0.082539,0.161031,0.033072,0.0,0.035191
51107,0.133702,0.044273,0.01341,0.015598,0.025939,0.170904,0.03362,0.215081,0.041393,0.031401,0.011911,0.0,0.044221,0.030672,0.148954,0.022,0.0,0.016921
51109,0.12693,0.043637,0.0,0.0104,0.055671,0.015893,0.031812,0.054293,0.012469,0.0,0.172339,0.0,0.03094,0.100681,0.113675,0.150032,0.0,0.081227
51111,0.117244,0.05725,0.000522,0.023101,0.117354,0.031274,0.029182,0.101109,0.027034,0.015898,0.037321,0.000697,0.064813,0.139564,0.181551,0.025857,0.006309,0.023921
51680,0.084853,0.020897,0.0,0.01295,0.023066,0.002496,0.024149,0.126405,0.011644,0.0,0.389518,0.0,0.054006,0.018107,0.148638,0.062485,0.004882,0.015905
51113,0.241747,0.042127,0.013082,0.00793,0.105107,0.095212,0.014553,0.051745,0.100207,0.0,0.063149,0.0,0.074743,0.073162,0.101873,0.0,0.0,0.015362
51683,0.043647,0.047751,0.0,0.024108,0.060015,0.0,0.032735,0.34456,0.086692,0.0,0.076784,0.0,0.072745,0.019839,0.103662,0.045075,0.0,0.042388
51685,0.084074,0.046016,0.0,0.01545,0.026043,0.062683,0.213717,0.113949,0.040429,0.053276,0.08245,0.0,0.053019,0.046476,0.105868,0.021615,0.004356,0.030579
51690,0.153947,0.017142,0.003503,0.027799,0.074228,0.0,0.032242,0.078125,0.016326,0.0,0.231431,0.0,0.048875,0.02584,0.251027,0.024101,0.0,0.015412
51115,0.070465,0.03923,0.000969,0.005924,0.084428,0.051952,0.025655,0.111331,0.003517,0.080575,0.231128,0.001155,0.046034,0.023342,0.057382,0.129032,0.005074,0.032806
51117,0.055693,0.007943,0.002356,0.0,0.087405,0.010101,0.051369,0.151092,0.17324,0.013599,0.099126,0.022604,0.02896,0.129906,0.120297,0.030776,0.010947,0.004586
51119,0.090314,0.079709,0.012584,0.002531,0.019643,0.0,0.037932,0.161211,0.06673,0.0,0.268148,0.0,0.050877,0.040557,0.131407,0.0291,0.0,0.009257
51121,0.092919,0.043938,0.003017,0.023902,0.045446,0.017814,0.035937,0.101379,0.083098,0.0,0.249252,0.0,0.060392,0.041832,0.113264,0.046157,0.003689,0.037965
51125,0.070371,0.063963,0.0,0.007232,0.040453,0.002481,0.040874,0.191307,0.029126,0.0,0.300265,0.0,0.047476,0.023334,0.133367,0.030473,0.0,0.019278
51127,0.035396,0.017442,0.054323,0.019958,0.040144,0.0,0.011223,0.065612,0.072704,0.0,0.243854,0.0,0.09415,0.033231,0.135972,0.075415,0.0,0.100576
51700,0.119285,0.054769,0.000899,0.026896,0.060248,0.033659,0.028281,0.116125,0.039079,0.033843,0.036598,0.0,0.066372,0.091399,0.201942,0.056978,0.0,0.033626
51710,0.087282,0.055156,0.0,0.022467,0.057884,0.039007,0.219998,0.087215,0.021729,0.002548,0.015656,0.0,0.068104,0.149706,0.109732,0.027843,0.002154,0.033519
51131,0.016076,0.009497,0.0,0.0,0.041082,0.0,0.0,0.006549,0.0,0.0,0.078991,0.0,0.046441,0.021711,0.030365,0.012789,0.736499,0.0
51133,0.149801,0.082125,0.020502,0.0,0.016587,0.0,0.02177,0.195415,0.0,0.0,0.117018,0.030544,0.077866,0.008401,0.162759,0.05864,0.0,0.058573
51720,0.096736,0.01482,0.0,0.008084,0.044434,0.051981,0.085272,0.183357,0.020003,0.00319,0.097969,0.021836,0.071543,0.033498,0.20149,0.021354,0.008017,0.036417
51135,0.096929,0.021455,0.0,0.017668,0.064619,0.106832,0.03231,0.109607,0.03011,0.0,0.096049,0.0,0.057795,0.02992,0.13326,0.180779,0.011489,0.011179
51137,0.079927,0.038576,0.001906,0.020925,0.02722,0.049514,0.045287,0.126997,0.036898,0.099868,0.149847,0.002942,0.043007,0.025312,0.147617,0.073132,0.005155,0.025871
51139,0.096757,0.057471,0.0,0.032302,0.071812,0.014566,0.03326,0.070678,0.026424,0.0,0.254359,0.0,0.107549,0.035732,0.18293,0.005954,0.0,0.010205
51141,0.121111,0.128144,0.0,0.02119,0.034809,0.008738,0.046572,0.191209,0.011825,0.0,0.024272,0.032921,0.039357,0.048796,0.204772,0.032831,0.021287,0.032168
51730,0.144121,0.03057,0.0,0.01007,0.034423,0.015793,0.047284,0.114427,0.021337,0.0,0.214402,0.013273,0.049721,0.020691,0.177692,0.055253,0.003188,0.047757
51143,0.165601,0.075215,0.001456,0.054839,0.06387,0.022092,0.039226,0.104588,0.034551,0.015997,0.014963,0.0,0.071563,0.160028,0.152768,0.008853,0.003687,0.010702
51735,0.085225,0.125581,0.0,0.018977,0.017576,0.031519,0.058372,0.075398,0.086812,0.013756,0.017415,0.0,0.151627,0.214462,0.072382,0.017359,0.002488,0.01105
51740,0.21882,0.009038,0.0,0.013283,0.013513,0.005133,0.065166,0.106467,0.08727,0.0,0.125689,0.0,0.066268,0.024579,0.171743,0.05696,0.0,0.03607
51145,0.064269,0.020936,0.0,0.0,0.007058,0.439067,0.017089,0.069098,0.0,0.0,0.268692,0.0,0.022537,0.014049,0.060182,0.017024,0.0,0.0
51147,0.128461,0.076713,0.0,0.02809,0.043393,0.058279,0.043625,0.229424,0.097487,0.009077,0.019465,0.0,0.079471,0.088002,0.0769,0.004386,0.003537,0.013691
51149,0.089977,0.083678,0.0,0.016167,0.072304,0.025567,0.082915,0.094831,0.067179,0.054328,0.04056,0.000211,0.054438,0.102489,0.121727,0.059063,0.001468,0.033097
51153,0.251909,0.013732,0.0,0.026464,0.014745,0.004333,0.048763,0.149758,0.034913,0.0,0.019075,0.0,0.09229,0.038135,0.297878,0.002898,0.0,0.005108
51155,0.078813,0.0101,0.0,0.0,0.110904,0.021437,0.053911,0.041846,0.036713,0.0,0.360647,0.0,0.043757,0.012135,0.143764,0.079041,0.0,0.006931
51750,0.123878,0.04751,0.0,0.010754,0.013719,0.044696,0.057323,0.20089,0.024273,0.034631,0.181218,0.0,0.048844,0.019881,0.154802,0.015558,0.0,0.022024
51157,0.151384,0.019599,0.0,0.023414,0.012779,0.0,0.029982,0.237644,0.019525,0.0,0.219028,0.0,0.046502,0.020247,0.15802,0.050326,0.0,0.01155
51159,0.101758,0.054998,0.0,0.030951,0.034422,0.048881,0.079549,0.150345,0.028851,0.027384,0.003607,0.0,0.056384,0.239559,0.128905,0.002626,0.004594,0.007186
51760,0.103362,0.033188,0.0,0.030098,0.051603,0.031663,0.028643,0.169287,0.079151,0.007042,0.009327,0.0,0.10523,0.218755,0.102039,0.018391,0.0,0.01222
