FIPS,Health Care and Social Assistance,Manufacturing,Retail Trade,Accommodation and Food Services,Others
38007,0.0,0.0,0.038324,0.344913,0.616763
38009,0.150772,0.070084,0.159242,0.094868,0.525034
38011,0.186433,0.018958,0.16101,0.093987,0.539612
38013,0.037657,0.0,0.304152,0.092694,0.565497
38015,0.189775,0.038424,0.125744,0.09597,0.550087
38017,0.154364,0.072706,0.098296,0.072682,0.601952
38019,0.148036,0.009031,0.136349,0.051293,0.655291
38021,0.210362,0.121627,0.157625,0.065042,0.445344
38023,0.240369,0.0,0.073501,0.143029,0.543101
38025,0.031509,0.154888,0.051128,0.035374,0.7271
38027,0.430962,0.0,0.145098,0.030319,0.393621
38029,0.275335,0.0,0.202658,0.048917,0.473089
38031,0.169977,0.21288,0.139013,0.083012,0.395118
38033,0.32591,0.0,0.214747,0.03537,0.423972
38035,0.203912,0.106955,0.149389,0.108835,0.43091
38037,0.4228,0.037697,0.14345,0.040267,0.355786
38039,0.228006,0.19635,0.079709,0.077856,0.418079
38041,0.157847,0.0,0.177308,0.034597,0.630248
38043,0.145287,0.0,0.242146,0.079016,0.533551
38045,0.158679,0.067729,0.113945,0.053174,0.606473
38047,0.199513,0.0,0.150696,0.076409,0.573382
38049,0.105679,0.329203,0.10755,0.025251,0.432317
38051,0.378055,0.069697,0.12912,0.026755,0.396373
38053,0.038366,0.0,0.065042,0.065254,0.831338
38055,0.16336,0.05279,0.131435,0.090802,0.561613
38057,0.115768,0.1467,0.109272,0.054752,0.573509
38059,0.133288,0.100704,0.111073,0.060684,0.59425
38061,0.051734,0.023958,0.107137,0.072583,0.744588
38063,0.353482,0.0,0.109082,0.073182,0.464254
38065,0.046112,0.020557,0.04419,0.0,0.889141
38067,0.126674,0.296595,0.104217,0.02737,0.445144
38069,0.216131,0.073338,0.145734,0.072249,0.492548
38071,0.183412,0.025377,0.205495,0.117981,0.467735
38073,0.22823,0.202955,0.116825,0.063832,0.388159
38075,0.160789,0.0,0.224357,0.099091,0.515762
38077,0.101399,0.260751,0.105636,0.142017,0.390198
38079,0.259279,0.026803,0.194564,0.212517,0.306836
38081,0.044507,0.688051,0.063581,0.015441,0.188419
38083,0.181129,0.0,0.105658,0.120752,0.592461
38085,0.084559,0.0,0.095588,0.727941,0.091912
38087,0.0,0.0,0.0,0.0,1.0
38089,0.123266,0.075588,0.114196,0.078591,0.608359
38091,0.0,0.233562,0.153977,0.046778,0.565684
38093,0.253691,0.074609,0.116344,0.064666,0.490689
38095,0.292439,0.0,0.133796,0.051607,0.522159
38097,0.209653,0.154813,0.113075,0.056022,0.466436
38099,0.175505,0.1533,0.119311,0.040747,0.511138
38101,0.167651,0.016429,0.167618,0.121488,0.526814
38103,0.298927,0.038111,0.16413,0.069843,0.428989
38105,0.065109,0.014224,0.095662,0.081377,0.743628
39001,0.275179,0.217182,0.16243,0.106259,0.23895
39003,0.183123,0.179909,0.107845,0.088667,0.440456
39005,0.130857,0.196947,0.096391,0.066433,0.509372
39007,0.188971,0.270222,0.128572,0.094284,0.317951
39009,0.254366,0.031307,0.162994,0.191456,0.359878
39011,0.107282,0.444269,0.08326,0.060426,0.304763
39013,0.152896,0.039374,0.186605,0.124387,0.496738
39015,0.164455,0.134789,0.163157,0.152442,0.385156
39017,0.096226,0.130068,0.096136,0.095448,0.582122
39019,0.159088,0.234851,0.123176,0.081894,0.400991
39021,0.070585,0.399832,0.080383,0.055796,0.393404
39023,0.135459,0.131068,0.104891,0.094082,0.534501
39025,0.106948,0.097577,0.147689,0.107389,0.540398
39027,0.092229,0.217301,0.089017,0.072441,0.529013
39029,0.17562,0.221394,0.140083,0.100845,0.362058
39031,0.187099,0.277052,0.130765,0.055365,0.34972
39033,0.219856,0.232178,0.095625,0.081943,0.370398
39035,0.167313,0.078457,0.078111,0.064152,0.611968
39037,0.115485,0.317369,0.106232,0.062034,0.39888
39039,0.114489,0.198199,0.145674,0.093678,0.44796
39041,0.073449,0.050519,0.103631,0.098868,0.673533
39043,0.124695,0.172603,0.128538,0.176349,0.397815
39045,0.190349,0.136081,0.158509,0.132534,0.382527
39047,0.095349,0.163538,0.190698,0.102951,0.447465
39049,0.154662,0.03727,0.076176,0.074678,0.657214
39051,0.109836,0.44218,0.095912,0.063289,0.288783
39053,0.299053,0.054505,0.138343,0.101392,0.406707
39055,0.150623,0.21923,0.124569,0.077243,0.428336
39057,0.119684,0.046745,0.138328,0.120785,0.574457
39059,0.216445,0.23049,0.102784,0.10999,0.34029
39061,0.140125,0.076296,0.065299,0.072074,0.646207
39063,0.111209,0.209019,0.07358,0.077309,0.528883
39065,0.098342,0.195389,0.098685,0.091824,0.51576
39067,0.145858,0.109755,0.110916,0.068922,0.564549
39069,0.141189,0.316313,0.097278,0.066627,0.378592
39071,0.181229,0.192444,0.155339,0.096222,0.374766
39073,0.162524,0.152107,0.155042,0.178185,0.352141
39075,0.079784,0.343636,0.111887,0.069051,0.395643
39077,0.127874,0.324013,0.099791,0.071754,0.376569
39079,0.147396,0.333832,0.149021,0.110033,0.259718
39081,0.17402,0.0772,0.115867,0.07036,0.562553
39083,0.139381,0.192666,0.088602,0.076342,0.503009
39085,0.111489,0.209484,0.122472,0.098796,0.457758
39087,0.242398,0.077634,0.175774,0.122528,0.381665
39089,0.113005,0.169138,0.099101,0.074792,0.543965
39091,0.090286,0.257208,0.088399,0.078489,0.485617
39093,0.159397,0.164883,0.131823,0.090314,0.453583
39095,0.173585,0.12183,0.099147,0.086967,0.518471
39097,0.065014,0.246476,0.169296,0.063775,0.45544
39099,0.201761,0.098256,0.119805,0.105951,0.474226
39101,0.207355,0.271722,0.107324,0.088459,0.325141
39103,0.113611,0.148599,0.128791,0.089944,0.519055
39105,0.221849,0.006487,0.217568,0.143381,0.410714
39107,0.106384,0.237699,0.098459,0.072952,0.484506
39109,0.111829,0.279849,0.112492,0.095521,0.400308
39111,0.123118,0.073072,0.1496,0.097101,0.557109
39113,0.185474,0.110929,0.080248,0.077314,0.546035
39115,0.20712,0.344618,0.124936,0.075543,0.247784
39117,0.198534,0.235965,0.108418,0.10309,0.353994
39119,0.191937,0.084131,0.131821,0.106974,0.485138
39121,0.175056,0.140602,0.137647,0.135729,0.410966
39123,0.165988,0.190446,0.117052,0.129331,0.397183
39125,0.114862,0.424794,0.096763,0.061724,0.301857
39127,0.191795,0.228491,0.139524,0.070372,0.369818
39129,0.150069,0.200424,0.131876,0.12587,0.391762
39131,0.16416,0.087099,0.121251,0.071353,0.556138
39133,0.123252,0.207132,0.145866,0.099823,0.423927
39135,0.110018,0.398752,0.107795,0.0931,0.290335
39137,0.103389,0.356397,0.093265,0.083679,0.36327
39139,0.143266,0.209694,0.137447,0.099626,0.409967
39141,0.201451,0.162543,0.147034,0.112718,0.376254
39143,0.125731,0.357578,0.091624,0.07669,0.348376
39145,0.375688,0.077366,0.14443,0.12417,0.278347
39147,0.115107,0.232683,0.098187,0.081416,0.472607
39149,0.075753,0.485758,0.069449,0.060791,0.308249
39151,0.171382,0.152065,0.117923,0.085706,0.472924
39153,0.139604,0.093093,0.09677,0.073689,0.596844
39155,0.151442,0.128632,0.175961,0.107839,0.436127
39157,0.147513,0.259753,0.125132,0.085937,0.381665
39159,0.060538,0.214441,0.077185,0.054523,0.593313
39161,0.162589,0.303406,0.093003,0.075067,0.365936
39163,0.216964,0.277983,0.090582,0.065632,0.34884
39165,0.101459,0.127577,0.088702,0.087158,0.595105
39167,0.198266,0.132597,0.109048,0.090969,0.469119
39169,0.11849,0.304057,0.096319,0.066492,0.414642
39171,0.103495,0.465771,0.078035,0.055144,0.297555
39173,0.084825,0.219515,0.09096,0.098265,0.506435
39175,0.089934,0.475493,0.0734,0.056866,0.304306
40001,0.159009,0.339585,0.13984,0.101816,0.259751
40003,0.099624,0.026648,0.17051,0.083339,0.61988
40005,0.170717,0.06716,0.223977,0.117933,0.420212
40007,0.065833,0.0,0.066564,0.017555,0.850048
40009,0.118939,0.023907,0.167753,0.099345,0.590056
40011,0.137022,0.193099,0.117839,0.052852,0.499188
40013,0.145281,0.140865,0.134604,0.096682,0.482568
40015,0.157059,0.013615,0.15615,0.072712,0.600464
40017,0.090103,0.099032,0.135212,0.142292,0.533362
40019,0.146254,0.131555,0.124224,0.094764,0.503202
40021,0.288389,0.016867,0.159251,0.131687,0.403806
40023,0.323875,0.034682,0.127426,0.077965,0.436052
40025,0.131563,0.0,0.282378,0.13798,0.448079
40027,0.157141,0.039347,0.170974,0.146546,0.485992
40029,0.238521,0.086282,0.186273,0.089729,0.399195
40031,0.170905,0.097246,0.139627,0.138224,0.453998
40033,0.096999,0.0,0.101849,0.630495,0.170656
40035,0.286523,0.030515,0.127246,0.0792,0.476516
40037,0.118293,0.226124,0.091364,0.068779,0.49544
40039,0.131135,0.102283,0.149088,0.114199,0.503295
40041,0.150189,0.075753,0.159889,0.208168,0.406001
40043,0.065657,0.01683,0.140888,0.080703,0.695923
40045,0.141639,0.0,0.110051,0.073367,0.674943
40047,0.155818,0.114495,0.138876,0.08772,0.503092
40049,0.087553,0.122625,0.137048,0.095472,0.557302
40051,0.119107,0.144445,0.122318,0.108536,0.505595
40053,0.13638,0.007782,0.185476,0.020002,0.650359
40055,0.229769,0.121791,0.267713,0.096967,0.283761
40057,0.331236,0.0,0.127587,0.0,0.541177
40059,0.20448,0.0,0.266023,0.059557,0.469939
40061,0.377608,0.049506,0.106778,0.04983,0.416278
40063,0.309252,0.071214,0.136288,0.055693,0.427553
40065,0.175711,0.123827,0.147193,0.112409,0.440861
40067,0.315752,0.019656,0.15845,0.074632,0.43151
40069,0.280525,0.16919,0.107217,0.074905,0.368163
40071,0.128068,0.179367,0.113997,0.10795,0.470618
40073,0.070816,0.050273,0.102944,0.055019,0.720949
40075,0.311355,0.0,0.157309,0.048955,0.482381
40077,0.667432,0.0,0.06882,0.04464,0.219108
40079,0.214605,0.025375,0.193853,0.090611,0.475557
40081,0.075614,0.109134,0.114627,0.097745,0.60288
40083,0.122701,0.082199,0.161916,0.10038,0.532804
40085,0.012854,0.017816,0.016213,0.231366,0.721751
40093,0.139747,0.055312,0.151281,0.128934,0.524724
40095,0.138903,0.27886,0.116314,0.104049,0.361873
40097,0.228061,0.012119,0.252551,0.164694,0.342576
40087,0.134217,0.026821,0.130039,0.042824,0.666099
40089,0.088122,0.413363,0.136957,0.098323,0.263235
40091,0.120265,0.263469,0.136739,0.100377,0.37915
40099,0.14741,0.124623,0.148618,0.133152,0.446196
40101,0.23855,0.147954,0.121792,0.085465,0.406239
40103,0.074986,0.526848,0.075718,0.064239,0.258209
40105,0.181113,0.189035,0.107655,0.055094,0.467103
40107,0.476207,0.066058,0.127776,0.089121,0.240838
40109,0.124792,0.040003,0.095544,0.089986,0.649674
40111,0.246449,0.151906,0.167933,0.119136,0.314577
40113,0.097206,0.068916,0.153677,0.106176,0.574025
40115,0.151011,0.176789,0.098959,0.279021,0.29422
40117,0.151826,0.051574,0.100272,0.068051,0.628277
40119,0.139936,0.062553,0.148326,0.174712,0.474472
40121,0.197971,0.076034,0.157188,0.115103,0.453703
40123,0.250802,0.088789,0.11539,0.108079,0.43694
40125,0.139985,0.123574,0.133526,0.136996,0.465919
40127,0.323572,0.138806,0.150593,0.072244,0.314785
40129,0.239032,0.0,0.16477,0.013924,0.582274
40131,0.079475,0.191798,0.075085,0.069633,0.584009
40133,0.163216,0.188176,0.140975,0.088623,0.41901
40135,0.319129,0.035248,0.15481,0.175032,0.315781
40137,0.176183,0.089299,0.120908,0.084766,0.528844
40139,0.031439,0.295672,0.081423,0.083021,0.508444
40141,0.193308,0.0,0.151544,0.095461,0.559688
40143,0.123727,0.09565,0.091679,0.085728,0.603217
40145,0.101083,0.230054,0.162692,0.105775,0.400396
40147,0.100305,0.039743,0.086877,0.066755,0.70632
40149,0.206489,0.083383,0.169187,0.032639,0.508303
40151,0.117474,0.018853,0.145115,0.11091,0.607647
40153,0.129759,0.057568,0.143481,0.102796,0.566395
41001,0.138094,0.128793,0.156969,0.115945,0.460198
41003,0.15556,0.042779,0.094119,0.101221,0.60632
41005,0.132783,0.103478,0.11172,0.085991,0.566029
41007,0.146629,0.107099,0.172757,0.251322,0.322193
41009,0.12941,0.166172,0.157044,0.128928,0.418446
41011,0.201478,0.071924,0.138436,0.108269,0.479892
41013,0.09088,0.192032,0.10961,0.085831,0.521646
41015,0.182821,0.128252,0.170426,0.172873,0.345629
41017,0.12965,0.070514,0.134442,0.128811,0.536584
41019,0.185601,0.125759,0.130452,0.1081,0.450088
41021,0.123024,0.0,0.087017,0.045009,0.744949
41023,0.225116,0.054688,0.128871,0.099508,0.491818
41025,0.212657,0.002507,0.201527,0.124197,0.459112
41027,0.141811,0.130477,0.110833,0.129223,0.487656
41029,0.165666,0.072822,0.128201,0.100501,0.53281
41031,0.127218,0.313875,0.121711,0.114876,0.32232
41033,0.195393,0.10326,0.165468,0.119584,0.416295
41035,0.173763,0.079156,0.144692,0.104428,0.497962
41037,0.25953,0.147762,0.142108,0.102744,0.347856
41039,0.160728,0.10163,0.134151,0.105659,0.497832
41041,0.106173,0.06467,0.181819,0.236035,0.411303
41043,0.129877,0.195413,0.1235,0.081199,0.470011
41045,0.149385,0.135276,0.211987,0.113422,0.38993
41047,0.165931,0.083619,0.13262,0.092771,0.525059
41049,0.094323,0.375712,0.051557,0.046567,0.431841
41051,0.123775,0.06322,0.080566,0.090846,0.641592
41053,0.182123,0.119847,0.092638,0.170314,0.435077
41055,0.017714,0.0,0.179109,0.149585,0.653592
41057,0.138547,0.179933,0.139697,0.160383,0.381441
41059,0.119322,0.131458,0.109731,0.119044,0.520445
41061,0.168924,0.162122,0.184088,0.108619,0.376247
41063,0.233929,0.060026,0.133244,0.094173,0.478628
41065,0.229599,0.072482,0.178985,0.127481,0.391454
41067,0.086947,0.112889,0.084129,0.060287,0.655748
41069,0.0,0.0,0.809524,0.190476,0.0
41071,0.120732,0.175286,0.097832,0.083516,0.522634
42001,0.138791,0.193144,0.101575,0.126926,0.439564
42003,0.144845,0.0367,0.07286,0.064236,0.681359
42005,0.222411,0.10452,0.111758,0.087121,0.47419
42007,0.164617,0.116715,0.109492,0.07982,0.529356
42009,0.11525,0.157036,0.146905,0.111592,0.469216
42011,0.167609,0.173265,0.107468,0.071908,0.47975
42013,0.213873,0.107325,0.139264,0.075692,0.463846
42015,0.236841,0.139555,0.128294,0.063345,0.431964
42017,0.171633,0.092918,0.120465,0.074992,0.539992
42019,0.132512,0.118261,0.104313,0.074198,0.570717
42021,0.20911,0.09348,0.113818,0.072409,0.511184
42023,0.118248,0.625141,0.075881,0.046161,0.13457
42025,0.181175,0.09215,0.133494,0.113077,0.480104
42027,0.17962,0.081939,0.138181,0.120818,0.479442
42029,0.109744,0.046292,0.077137,0.045897,0.720931
42031,0.21797,0.16653,0.135199,0.098802,0.381499
42033,0.210768,0.089528,0.155643,0.085153,0.458908
42035,0.133743,0.266969,0.147345,0.107885,0.344058
42037,0.127743,0.183772,0.126646,0.097944,0.463894
42039,0.185721,0.241255,0.101053,0.072253,0.399717
42041,0.105671,0.053458,0.123164,0.061404,0.656304
42043,0.170319,0.048091,0.078068,0.077356,0.626166
42045,0.165133,0.047859,0.086726,0.064035,0.636246
42047,0.10409,0.451096,0.09495,0.063914,0.28595
42049,0.196017,0.15808,0.110459,0.08452,0.450924
42051,0.201244,0.090286,0.144548,0.119816,0.444105
42053,0.394858,0.228958,0.053722,0.149527,0.172936
42055,0.167098,0.132035,0.119053,0.075469,0.506345
42057,0.113711,0.571869,0.068778,0.049151,0.196491
42059,0.097616,0.02695,0.148741,0.11533,0.611363
42061,0.185313,0.093599,0.115985,0.092492,0.51261
42063,0.172282,0.078312,0.165294,0.09008,0.494032
42065,0.171096,0.242072,0.087156,0.057051,0.442624
42067,0.069073,0.392939,0.098453,0.053394,0.386141
42069,0.181475,0.098619,0.106305,0.071243,0.542358
42071,0.135831,0.135437,0.112777,0.068812,0.547143
42073,0.211419,0.120004,0.105277,0.085825,0.477475
42075,0.159213,0.187353,0.124968,0.069648,0.458818
42077,0.204905,0.092264,0.104525,0.059034,0.539273
42079,0.161522,0.113274,0.108535,0.072567,0.544101
42081,0.190659,0.153852,0.132519,0.095098,0.427872
42083,0.181414,0.212735,0.119142,0.075708,0.411002
42085,0.171424,0.19045,0.124485,0.082952,0.430689
42087,0.223763,0.239541,0.126533,0.080416,0.329747
42089,0.155738,0.101351,0.178045,0.186065,0.378801
42091,0.131687,0.065968,0.08126,0.0482,0.672885
42093,0.404646,0.034983,0.031092,0.039316,0.489963
42095,0.123949,0.093724,0.104789,0.09087,0.586667
42097,0.149132,0.149244,0.11817,0.053675,0.529779
42099,0.095567,0.063561,0.167888,0.078438,0.594546
42101,0.180956,0.021894,0.05858,0.069069,0.669501
42103,0.109015,0.018365,0.198618,0.247659,0.426343
42105,0.147921,0.105042,0.083893,0.043506,0.619638
42107,0.168819,0.225192,0.108096,0.054435,0.443458
42109,0.100775,0.197355,0.170192,0.101526,0.430152
42111,0.145937,0.136144,0.112463,0.16027,0.445185
42113,0.232143,0.066914,0.199282,0.108121,0.393539
42115,0.144232,0.083094,0.152393,0.107249,0.513031
42117,0.183987,0.145911,0.155334,0.111293,0.403475
42119,0.182881,0.069386,0.08301,0.090282,0.57444
42121,0.201734,0.237413,0.136021,0.071859,0.352974
42123,0.188919,0.188763,0.119872,0.049972,0.452474
42125,0.146123,0.092224,0.084912,0.061843,0.614898
42127,0.167081,0.050148,0.208951,0.110276,0.463544
42129,0.129745,0.126533,0.112934,0.083739,0.54705
42131,0.040482,0.15279,0.073078,0.045411,0.688239
42133,0.130371,0.164697,0.110991,0.073026,0.520915
44001,0.192373,0.085311,0.065281,0.0903,0.566735
44003,0.149875,0.072243,0.135835,0.10115,0.540897
44005,0.122978,0.048702,0.104589,0.177515,0.546216
44007,0.158838,0.062698,0.070127,0.078918,0.629419
44009,0.145653,0.183485,0.133577,0.114924,0.422361
45001,0.089896,0.38709,0.083475,0.077254,0.362285
45003,0.115501,0.148819,0.12638,0.100903,0.508398
45005,0.20229,0.388474,0.086449,0.031121,0.291666
45007,0.133218,0.207335,0.123484,0.104794,0.431168
45009,0.122143,0.288091,0.122752,0.06366,0.403354
45011,0.08679,0.349433,0.125249,0.10057,0.337959
45013,0.131313,0.0098,0.170084,0.214555,0.474248
45015,0.056352,0.100351,0.109287,0.083538,0.650472
45017,0.093438,0.412349,0.059557,0.026734,0.407922
45019,0.109616,0.065342,0.116772,0.144594,0.563676
45021,0.055728,0.338269,0.124657,0.078232,0.403115
45023,0.064604,0.407314,0.097274,0.070277,0.360531
45025,0.105883,0.414398,0.075027,0.060324,0.344367
45027,0.202623,0.146865,0.18904,0.111858,0.349615
45029,0.149995,0.068471,0.194827,0.165254,0.421452
45031,0.115031,0.127054,0.10488,0.071058,0.581977
45033,0.155274,0.259781,0.161778,0.115846,0.307322
45035,0.123302,0.175367,0.131755,0.126486,0.44309
45037,0.107194,0.157351,0.072076,0.032358,0.631021
45039,0.082821,0.154744,0.081287,0.033588,0.64756
45041,0.327817,0.110953,0.116597,0.09694,0.347693
45043,0.172259,0.105651,0.147164,0.137798,0.437127
45045,0.108955,0.104693,0.090137,0.081993,0.614222
45047,0.185232,0.194043,0.145737,0.115511,0.359477
45049,0.184208,0.105347,0.182434,0.087521,0.44049
45051,0.108278,0.02492,0.195912,0.244562,0.426328
45053,0.106472,0.034009,0.202661,0.09328,0.563578
45055,0.095297,0.13436,0.115452,0.073283,0.581609
45057,0.106718,0.089815,0.113526,0.091399,0.598542
45059,0.085432,0.37251,0.087305,0.068384,0.386369
45061,0.115881,0.106776,0.145572,0.108045,0.523726
45063,0.118139,0.090334,0.146803,0.094923,0.5498
45067,0.185507,0.162498,0.139944,0.082448,0.429602
45069,0.194255,0.14104,0.165413,0.141831,0.357461
45065,0.191107,0.388081,0.137126,0.057042,0.226643
45071,0.10032,0.38583,0.100112,0.080021,0.333718
45073,0.098451,0.246935,0.142509,0.081482,0.430623
45075,0.141032,0.198418,0.145087,0.130622,0.38484
45077,0.098212,0.189776,0.179692,0.164947,0.367374
45079,0.152548,0.056029,0.09802,0.105815,0.587587
45081,0.08657,0.570876,0.069213,0.049285,0.224055
45083,0.086961,0.227247,0.096167,0.071489,0.518136
45085,0.134096,0.175083,0.119543,0.115002,0.456276
45087,0.046819,0.271361,0.120648,0.08408,0.477093
45089,0.130486,0.300401,0.129139,0.038917,0.401058
45091,0.092846,0.094957,0.104012,0.092717,0.615468
46003,0.236161,0.085222,0.118779,0.041922,0.517916
46005,0.141823,0.223825,0.120841,0.061052,0.452458
46007,0.274609,0.0,0.231892,0.09357,0.399929
46009,0.324569,0.111721,0.116601,0.05569,0.391418
46011,0.129898,0.305112,0.112117,0.101251,0.351622
46013,0.150102,0.178549,0.123606,0.099118,0.448625
46015,0.246641,0.011741,0.143177,0.155719,0.442722
46017,1.0,0.0,0.0,0.0,0.0
46019,0.12529,0.118866,0.230514,0.130674,0.394656
46021,0.041271,0.174032,0.126241,0.026705,0.631751
46023,0.19742,0.039043,0.167861,0.121517,0.474158
46025,0.122043,0.166451,0.179712,0.080468,0.451326
46027,0.179964,0.059039,0.181796,0.197594,0.381607
46029,0.118507,0.237942,0.161871,0.1111,0.37058
46031,0.051104,0.0,0.434382,0.0,0.514514
46033,0.135303,0.016235,0.145419,0.171974,0.531068
46035,0.181684,0.110935,0.12992,0.103056,0.474404
46037,0.205004,0.130671,0.197008,0.106864,0.360453
46039,0.12584,0.225937,0.080158,0.043958,0.524108
46041,0.269999,0.0,0.143333,0.04,0.546668
46043,0.22174,0.137676,0.140167,0.029872,0.470545
46045,0.201108,0.089939,0.212813,0.065972,0.430168
46047,0.603863,0.004439,0.089769,0.072418,0.229511
46049,0.406238,0.0,0.209129,0.079325,0.305308
46051,0.174831,0.183316,0.119385,0.057944,0.464524
46053,0.275366,0.034325,0.220114,0.081986,0.388209
46055,0.202579,0.113085,0.125826,0.05033,0.50818
46057,0.064554,0.287064,0.123728,0.043708,0.480945
46059,0.182486,0.052249,0.114804,0.075393,0.575067
46061,0.041472,0.332789,0.049248,0.03888,0.537612
46063,0.168421,0.0,0.107368,0.067368,0.656843
46065,0.141946,0.004995,0.137945,0.105376,0.609738
46067,0.261824,0.155007,0.123057,0.037964,0.422148
46069,0.0,0.0,0.299098,0.052224,0.648678
46071,0.0,0.010904,0.519744,0.290445,0.178907
46073,0.089783,0.617648,0.040683,0.042086,0.2098
46075,0.0,0.0,0.2884,0.2884,0.4232
46077,0.178173,0.199518,0.12155,0.022649,0.478109
46079,0.147441,0.236006,0.119114,0.096591,0.400849
46081,0.139357,0.040438,0.120805,0.268101,0.431298
46083,0.134239,0.074537,0.092718,0.05466,0.643846
46085,0.0,0.0,0.296364,0.361262,0.342374
46091,0.243086,0.023928,0.136128,0.049589,0.547269
46087,0.159624,0.188577,0.216158,0.026604,0.409037
46089,0.228203,0.279042,0.129607,0.062816,0.300333
46093,0.234132,0.036082,0.132315,0.0902,0.507271
46095,0.0,0.0,0.0,1.0,0.0
46097,0.252138,0.192409,0.124215,0.09826,0.332978
46099,0.180603,0.085359,0.104176,0.071976,0.557886
46101,0.129098,0.267492,0.079348,0.24686,0.277203
46102,0.103942,0.0,0.050367,0.100414,0.745277
46103,0.186417,0.048649,0.14142,0.123741,0.499773
46105,0.154434,0.15522,0.124015,0.049138,0.517192
46107,0.18816,0.0,0.156035,0.073428,0.582376
46109,0.183946,0.173327,0.216868,0.074728,0.351131
46111,0.159604,0.173475,0.108936,0.076002,0.481983
46115,0.193665,0.055255,0.131828,0.068632,0.55062
46117,0.024525,0.008747,0.184958,0.191089,0.590681
46119,0.022733,0.142896,0.275637,0.10514,0.453594
46121,0.384957,0.0,0.29347,0.0,0.321573
46123,0.251348,0.023746,0.184766,0.115964,0.424176
46125,0.211092,0.115979,0.141362,0.04057,0.490996
46127,0.097896,0.192159,0.041599,0.037946,0.6304
46129,0.148757,0.033534,0.166066,0.162791,0.488852
46135,0.136063,0.31703,0.11647,0.074296,0.356142
46137,0.251553,0.0,0.167702,0.251553,0.329192
47001,0.094144,0.263886,0.067764,0.056962,0.517244
47003,0.060565,0.270831,0.097823,0.062774,0.508007
47005,0.152091,0.229099,0.160254,0.101213,0.357344
47007,0.255059,0.078864,0.142739,0.149759,0.373578
47009,0.122919,0.146499,0.112609,0.111404,0.506569
47011,0.106529,0.193535,0.126078,0.091432,0.482427
47013,0.204817,0.170979,0.203722,0.115475,0.305007
47015,0.151267,0.148176,0.124693,0.116005,0.45986
47017,0.262136,0.141787,0.148314,0.08641,0.361353
47019,0.169423,0.129702,0.170884,0.118888,0.411102
47021,0.085915,0.254986,0.107207,0.097246,0.454646
47023,0.120647,0.234604,0.118413,0.153521,0.372815
47025,0.107408,0.262247,0.083296,0.060081,0.486968
47027,0.282046,0.239335,0.156584,0.074888,0.247147
47029,0.145061,0.242042,0.228214,0.160165,0.224517
47031,0.135369,0.250638,0.133008,0.098086,0.382899
47033,0.193933,0.149179,0.141964,0.062954,0.451971
47035,0.175712,0.149739,0.142625,0.109241,0.422682
47037,0.133232,0.034769,0.059831,0.09428,0.677889
47041,0.348581,0.195967,0.090612,0.059978,0.304863
47039,0.085987,0.475298,0.109174,0.078837,0.250704
47043,0.145751,0.225358,0.142528,0.118535,0.367828
47045,0.137968,0.31186,0.145739,0.100067,0.304366
47047,0.06843,0.218131,0.09533,0.059581,0.558529
47049,0.21106,0.110985,0.188275,0.087842,0.401838
47051,0.097115,0.230888,0.088231,0.056798,0.526968
47053,0.13198,0.20784,0.146686,0.08426,0.429233
47055,0.102001,0.339212,0.137105,0.077605,0.344077
47057,0.064778,0.398078,0.152146,0.049497,0.3355
47059,0.140823,0.253302,0.113008,0.077698,0.415169
47061,0.194702,0.185336,0.178073,0.073446,0.368442
47063,0.119504,0.331604,0.122965,0.085302,0.340625
47065,0.134302,0.105109,0.096168,0.088116,0.576306
47067,0.441263,0.0,0.28328,0.144364,0.131093
47069,0.192727,0.329361,0.095125,0.03914,0.343647
47071,0.175315,0.254236,0.181249,0.095075,0.294125
47073,0.109271,0.42956,0.138796,0.083164,0.239209
47075,0.061735,0.485317,0.108896,0.089464,0.254588
47077,0.136108,0.19178,0.148969,0.118827,0.404316
47079,0.148242,0.204113,0.154785,0.101725,0.391134
47081,0.243893,0.151457,0.147976,0.090569,0.366104
47083,0.256524,0.159617,0.127352,0.098243,0.358264
47085,0.13518,0.338963,0.138721,0.091231,0.295905
47087,0.136786,0.171584,0.094335,0.085845,0.51145
47089,0.101232,0.174038,0.130293,0.092036,0.502401
47091,0.140269,0.220926,0.094776,0.076327,0.467703
47093,0.13392,0.046313,0.102919,0.094099,0.622749
47095,0.267633,0.0,0.195113,0.24864,0.288613
47097,0.129569,0.251356,0.117173,0.066624,0.435277
47099,0.13679,0.210353,0.154153,0.104374,0.39433
47101,0.167028,0.228512,0.190889,0.11735,0.296221
47103,0.115853,0.25571,0.17648,0.082501,0.369456
47105,0.095096,0.23715,0.118479,0.107209,0.442065
47111,0.103584,0.377579,0.112973,0.08844,0.317425
47113,0.111665,0.190324,0.096454,0.093672,0.507885
47115,0.169823,0.283154,0.143072,0.068073,0.335879
47117,0.210463,0.163505,0.112968,0.09213,0.420935
47119,0.104355,0.285154,0.189239,0.14345,0.277802
47107,0.075569,0.418907,0.122909,0.071878,0.310737
47109,0.158411,0.173003,0.119396,0.104548,0.444642
47121,0.084172,0.599053,0.142157,0.086666,0.087952
47123,0.102397,0.449446,0.126225,0.098929,0.223004
47125,0.174803,0.127229,0.167882,0.174588,0.355498
47127,0.112662,0.556042,0.099942,0.060874,0.17048
47129,0.183182,0.118372,0.154768,0.077384,0.466294
