Date,0,1,2,3,4,5,6,7,8,9,10,11,12,mean,median,weekday
2020-08-04,0.07,0.032,0.018,0.024,0.064,0.067,0.116,0.143,0.045,0.023,0.033,0.084,0.091,0.062,0.063,1
2020-08-05,0.092,0.017,0.014,0.028,0.06,0.11,0.17,0.136,0.026,0.018,0.033,0.081,0.131,0.07,0.065,2
2020-08-06,0.144,0.084,0.031,0.013,0.024,0.118,0.132,0.201,0.124,0.042,0.015,0.028,0.159,0.086,0.085,3
2020-08-07,0.078,0.077,0.057,0.05,0.026,0.041,0.274,0.123,0.106,0.079,0.062,0.028,0.044,0.08,0.069,4
2020-08-08,0.037,0.036,0.012,0.045,0.008,0.198,0.374,0.048,0.054,0.018,0.06,0.008,0.195,0.084,0.046,5
2020-08-09,0.17,0.032,0.031,0.006,0.033,0.043,0.351,0.204,0.043,0.045,0.008,0.041,0.04,0.08,0.042,6
2020-08-10,0.029,0.011,0.035,0.044,0.035,0.058,0.466,0.041,0.013,0.047,0.062,0.053,0.072,0.074,0.046,0
2020-08-11,0.071,0.03,0.018,0.025,0.064,0.071,0.116,0.137,0.043,0.022,0.033,0.085,0.097,0.062,0.063,1
2020-08-12,0.093,0.019,0.013,0.027,0.066,0.113,0.177,0.137,0.027,0.017,0.032,0.088,0.137,0.073,0.069,2
2020-08-13,0.149,0.085,0.033,0.013,0.024,0.126,0.136,0.203,0.126,0.043,0.015,0.028,0.165,0.088,0.087,3
2020-08-14,0.08,0.077,0.059,0.05,0.026,0.041,0.263,0.125,0.107,0.082,0.06,0.028,0.044,0.08,0.069,4
2020-08-15,0.038,0.036,0.012,0.046,0.009,0.196,0.369,0.049,0.054,0.018,0.06,0.008,0.192,0.084,0.047,5
2020-08-16,0.167,0.032,0.03,0.006,0.032,0.044,0.346,0.202,0.043,0.043,0.008,0.039,0.039,0.079,0.041,6
2020-08-17,0.029,0.01,0.034,0.045,0.035,0.058,0.457,0.041,0.013,0.048,0.062,0.052,0.071,0.073,0.046,0
