Date,0,1,2,3,4,5,6,7,8,9,10,11,12,mean,median,weekday
2020-06-08,0.047,0.012,0.043,0.052,0.039,0.054,0.434,0.055,0.016,0.063,0.08,0.059,0.071,0.079,0.054,0
2020-06-09,0.065,0.039,0.022,0.034,0.079,0.082,0.118,0.124,0.051,0.032,0.048,0.117,0.134,0.073,0.069,1
2020-06-10,0.082,0.031,0.02,0.029,0.06,0.098,0.159,0.134,0.037,0.024,0.039,0.079,0.124,0.071,0.065,2
2020-06-11,0.111,0.083,0.056,0.019,0.025,0.133,0.13,0.211,0.133,0.056,0.021,0.033,0.173,0.091,0.087,3
2020-06-12,0.055,0.049,0.047,0.054,0.041,0.05,0.237,0.102,0.088,0.074,0.055,0.041,0.059,0.073,0.055,4
2020-06-13,0.025,0.031,0.014,0.044,0.01,0.159,0.267,0.036,0.049,0.026,0.069,0.009,0.169,0.07,0.04,5
2020-06-14,0.193,0.025,0.032,0.009,0.038,0.035,0.315,0.221,0.038,0.049,0.014,0.055,0.034,0.081,0.038,6
2020-06-15,0.046,0.012,0.042,0.052,0.038,0.054,0.434,0.055,0.016,0.062,0.08,0.058,0.071,0.079,0.054,0
2020-06-16,0.065,0.038,0.022,0.034,0.078,0.08,0.117,0.126,0.052,0.032,0.049,0.117,0.134,0.073,0.069,1
2020-06-17,0.079,0.03,0.02,0.029,0.061,0.098,0.159,0.134,0.036,0.023,0.039,0.082,0.126,0.071,0.066,2
2020-06-18,0.112,0.082,0.054,0.019,0.025,0.133,0.129,0.212,0.133,0.055,0.02,0.033,0.174,0.091,0.086,3
2020-06-19,0.054,0.048,0.046,0.054,0.041,0.05,0.24,0.101,0.087,0.074,0.055,0.04,0.06,0.073,0.054,4
2020-06-20,0.024,0.031,0.013,0.042,0.01,0.162,0.265,0.035,0.048,0.024,0.068,0.009,0.169,0.069,0.039,5
2020-06-21,0.19,0.024,0.032,0.008,0.037,0.034,0.318,0.221,0.037,0.049,0.014,0.056,0.033,0.081,0.037,6
2020-06-22,0.044,0.011,0.04,0.05,0.037,0.052,0.446,0.053,0.016,0.061,0.079,0.059,0.071,0.078,0.052,0
2020-06-23,0.065,0.036,0.021,0.032,0.079,0.084,0.12,0.12,0.049,0.032,0.049,0.119,0.145,0.073,0.069,1
2020-06-24,0.081,0.03,0.02,0.029,0.059,0.098,0.16,0.135,0.036,0.024,0.04,0.082,0.128,0.071,0.065,2
2020-06-25,0.116,0.084,0.054,0.018,0.025,0.13,0.13,0.217,0.135,0.054,0.02,0.033,0.177,0.092,0.088,3
2020-06-26,0.054,0.049,0.047,0.053,0.041,0.051,0.239,0.102,0.086,0.074,0.053,0.041,0.062,0.073,0.054,4
2020-06-27,0.024,0.033,0.014,0.045,0.01,0.166,0.274,0.035,0.05,0.025,0.07,0.009,0.169,0.071,0.04,5
2020-06-28,0.188,0.023,0.033,0.008,0.038,0.037,0.32,0.215,0.036,0.049,0.013,0.056,0.035,0.081,0.038,6
2020-06-29,0.043,0.012,0.04,0.053,0.038,0.054,0.441,0.055,0.016,0.061,0.08,0.058,0.072,0.079,0.054,0
2020-06-30,0.067,0.037,0.023,0.033,0.08,0.084,0.119,0.124,0.052,0.033,0.05,0.116,0.138,0.073,0.07,1
