FIPS,% Adults with Diabetes,% Black,% American Indian & Alaska Native,% 65 and over
46019,11.000000,0.567404,2.435923,20.035218
46021,3.900000,0.290487,1.016703,28.322440
46023,10.200000,0.471193,32.094667,18.365817
46025,10.000000,1.845413,0.481412,21.155389
46027,7.800000,1.616694,4.066662,12.228474
46029,9.700000,0.588970,2.719971,17.665536
46031,17.400000,0.408163,65.570228,11.308523
46033,16.200000,0.573000,3.678661,30.036672
46035,8.200000,0.778171,3.350177,18.817585
46037,11.300000,0.381471,9.336966,25.431426
46039,11.100000,0.853124,0.553378,21.881485
46041,17.600000,0.457317,74.017615,9.468157
46043,13.300000,0.511073,2.487223,24.088586
46045,9.600000,0.283871,1.161290,21.522581
46047,11.200000,1.139390,6.599586,29.002664
46049,8.300000,0.515021,0.600858,23.347639
46051,7.800000,0.657619,1.497132,20.833916
46053,8.900000,0.379867,7.787274,25.451092
46055,11.300000,0.208551,2.606882,24.400417
46057,8.900000,0.474554,0.850925,15.594829
46059,7.300000,0.122624,0.551809,25.321888
46061,12.400000,0.414692,0.414692,15.432464
46063,7.700000,0.880705,2.321857,17.774219
46065,9.400000,0.702550,11.909348,17.320113
46067,9.900000,0.989160,1.382114,22.994580
46069,5.900000,0.546022,8.580343,25.273011
46071,13.400000,1.058361,52.313275,13.365588
46073,18.300000,0.146843,0.685267,26.921194
46075,11.300000,0.323276,4.525862,23.275862
46077,9.400000,0.447245,1.097784,23.155113
46079,8.900000,1.049246,1.240714,21.988206
46081,8.800000,0.761431,2.358106,21.821219
46083,8.300000,1.491319,0.719302,12.869216
46085,12.400000,0.680450,39.125883,15.833551
46087,8.600000,0.793365,1.334295,18.986657
46089,11.800000,0.623182,0.249273,28.084753
46091,10.800000,0.508607,9.526604,20.207355
46093,8.600000,1.894395,3.000636,15.254117
46095,13.900000,0.293830,54.554358,15.475024
46097,13.300000,1.039313,0.723000,20.967013
46099,8.700000,6.477737,2.781061,13.080425
46101,13.400000,1.352789,13.527892,18.756650
46102,19.000000,0.293522,92.515200,7.303096
46103,9.600000,1.338954,10.118233,17.978323
46105,9.900000,0.513347,1.984942,25.154004
46107,10.200000,0.453104,2.401450,28.908020
46109,16.900000,0.670049,38.365081,19.460132
46111,13.300000,0.164677,0.452861,19.637711
46115,14.300000,0.615858,2.694380,20.754426
46117,11.100000,0.628723,6.882859,20.416942
46119,5.500000,0.431034,2.442529,25.000000
46121,14.200000,0.534863,85.714286,7.400564
46123,10.800000,0.438116,14.658635,22.435195
46125,10.400000,0.534188,1.115859,20.726496
46127,12.700000,1.114028,0.838722,18.131763
46129,14.200000,0.429569,14.318955,23.483086
46135,9.000000,1.937120,3.205212,18.850846
46137,17.500000,0.474106,70.386579,9.591539
47000,12.800000,16.743816,0.470103,16.391364
47001,10.800000,3.904187,0.453702,20.077927
47003,10.900000,7.587993,1.139932,15.084220
47005,14.100000,2.409787,0.568463,23.634454
47007,9.900000,7.102677,0.589631,18.454761
47009,13.400000,2.916657,0.421016,20.232358
47011,16.800000,4.852568,0.624022,17.123127
47013,15.700000,0.477478,0.343582,20.746280
47015,10.800000,1.583460,0.345734,18.330798
47017,12.000000,9.932191,0.638829,20.339044
47019,21.100000,1.494206,0.299906,21.941048
47021,10.700000,1.849700,0.544029,14.968224
47023,17.100000,9.290345,0.486224,17.168326
47025,13.900000,1.155687,0.355838,19.945837
47027,8.900000,1.567967,0.375794,24.322923
47029,21.200000,2.009840,0.603790,21.065578
47031,14.600000,3.684022,0.477558,17.271095
47033,11.700000,13.784199,0.746790,18.788386
47035,15.000000,0.593233,0.442411,30.678866
47037,9.700000,27.090893,0.487159,12.243227
47039,15.700000,2.878866,0.358790,23.423885
47041,17.100000,1.425166,0.456848,18.368259
47043,14.500000,3.987202,0.488343,16.193915
47045,16.800000,14.078242,0.375134,17.593783
47047,8.800000,27.385390,0.380181,21.366677
47049,16.500000,0.411703,0.384256,21.957512
47051,15.700000,5.060874,0.439246,20.023872
47053,16.000000,17.895810,0.311958,18.071159
47055,12.100000,10.222689,0.447412,20.008135
47057,13.200000,0.820912,0.423418,20.483906
47059,19.300000,2.116172,0.356073,21.593064
47061,23.600000,0.561966,0.659374,20.950097
47063,19.100000,3.769611,0.873484,18.465518
47065,13.400000,19.116024,0.542705,17.576849
47067,16.000000,0.503894,0.397007,21.316231
47069,18.800000,41.887391,0.305313,18.088818
47071,13.800000,3.251086,0.628492,23.102886
47073,16.200000,1.464709,0.344950,21.128604
47075,15.100000,50.216325,0.444188,19.030862
47077,17.300000,7.681258,0.333968,18.422092
47079,18.100000,7.466469,0.432660,23.258545
47081,16.900000,4.887683,0.650361,17.559749
47083,11.700000,2.904514,0.411473,20.525233
47085,9.900000,2.629017,0.676187,20.015147
47087,13.500000,0.603844,0.680388,22.461303
47089,16.700000,1.927349,0.499889,20.028882
47091,13.400000,2.294971,0.371245,22.814715
47093,10.700000,8.691158,0.353974,15.831236
47095,10.200000,28.498178,0.499258,15.733369
47097,20.400000,34.346563,0.789932,15.787028
47099,14.800000,1.730919,0.455024,17.821375
47101,17.400000,1.952673,0.595731,20.925037
47103,11.500000,6.729783,0.829498,19.433127
47105,16.700000,1.298677,0.563577,26.437215
47107,11.300000,3.623909,0.561134,19.626537
47109,15.400000,5.988696,0.410344,20.788170
47111,18.100000,0.890171,0.778900,15.718113
47113,13.900000,37.437631,0.350392,17.022694
47115,20.000000,4.000000,0.454943,20.076990
47117,11.400000,6.472108,0.436422,16.120892
47119,10.500000,11.637693,0.493958,15.914776
47121,15.800000,1.511458,0.885747,21.225418
47123,11.200000,1.952240,0.642837,21.179110
47125,11.000000,19.845594,0.741442,9.227968
47127,13.600000,2.651692,0.343160,21.509905
47129,20.800000,3.647064,0.532926,17.776542
47131,15.600000,10.589090,0.343609,20.414973
47133,13.200000,0.616277,0.412362,20.577307
47135,16.400000,2.430556,0.806052,21.143353
47137,16.200000,0.216450,0.354191,27.587564
47139,16.000000,0.698307,0.574032,20.972896
47141,11.400000,2.157452,0.749591,16.658422
47143,20.800000,2.057862,0.562886,18.608522
47145,15.600000,2.591268,0.455401,22.785096
47147,10.600000,7.332564,0.621022,14.814398
47149,10.800000,15.389516,0.552187,10.454615
47151,13.100000,0.213258,0.335768,16.806570
47153,12.700000,0.591557,0.631890,20.354934
47155,15.100000,1.104278,0.629265,19.757488
47157,12.000000,53.648142,0.336410,13.582378
47159,16.300000,2.226457,0.471367,16.974225
47161,10.500000,1.688666,0.759531,20.337733
47163,14.800000,2.196387,0.369764,21.899815
47165,8.300000,7.706694,0.394873,15.850472
47167,16.800000,18.288108,0.472548,14.459005
47169,6.300000,11.414820,0.599346,12.949510
47171,18.700000,0.422274,0.517989,23.213783
47173,18.100000,0.462210,0.507924,18.300488
47175,13.900000,0.745880,0.381613,23.677363
47177,18.500000,3.238906,0.508831,17.686775
47179,12.400000,4.301477,0.440100,18.322486
47181,15.000000,6.341346,0.416717,19.495108
47183,10.700000,7.529553,0.442915,18.638336
47185,21.700000,1.752315,0.520161,20.267827
47187,7.900000,4.337394,0.273595,13.153295
47189,11.000000,7.076978,0.496356,15.690667
48000,10.000000,11.991020,1.013736,12.550831
48001,10.400000,20.958713,0.697590,14.797527
48003,6.700000,1.334951,1.522507,10.359665
48005,14.300000,14.833739,0.758968,16.325265
48007,18.700000,1.260928,1.235709,29.627606
48009,11.500000,0.865013,1.479627,20.009105
48011,9.200000,0.845666,1.479915,23.942918
48013,17.100000,0.741403,1.313854,14.678990
48015,10.400000,8.619827,0.796959,19.003635
48017,6.100000,1.252313,3.358474,14.586595
48019,8.600000,0.906940,1.301262,26.975990
48021,11.700000,6.673105,1.971808,15.189248
48023,11.700000,2.540480,0.837521,23.813512
48025,13.300000,8.328475,0.920613,12.311658
48027,11.100000,22.157394,1.068490,10.849393
48029,8.500000,7.361903,1.220262,12.115562
48031,12.400000,1.085285,1.290378,24.277901
48033,16.500000,0.925926,0.771605,24.691358
48035,10.500000,1.663902,0.866727,24.648226
48037,14.800000,24.952292,1.056995,16.544040
48039,10.500000,13.950567,0.828741,11.798487
48041,8.000000,10.428739,0.674287,9.156017
48043,12.000000,1.230172,1.715766,23.135858
48045,10.200000,3.364116,0.791557,26.187335
48047,11.900000,0.534158,0.646612,18.315997
48049,12.700000,3.546567,0.856977,19.924059
48051,4.800000,12.463973,1.071293,20.419816
48053,17.800000,1.798410,1.192630,22.348660
48055,10.600000,5.732190,1.556177,14.359378
48057,13.500000,2.546264,0.820927,17.949075
48059,13.400000,1.464914,0.800343,20.501644
48061,10.500000,0.384989,0.666418,13.544212
48063,16.000000,15.905778,0.959104,18.522213
48065,8.000000,0.815987,1.765196,19.533722
48067,20.300000,16.677181,0.667353,22.112288
48069,18.000000,2.087410,1.813438,15.812133
48071,7.900000,7.982758,1.031705,11.801008
48073,14.100000,13.918467,1.652343,17.552099
48075,12.800000,10.300370,0.973803,15.402551
48077,15.600000,0.784239,1.358072,22.714231
48079,16.700000,3.385049,2.961918,16.325811
48081,9.800000,0.593472,2.522255,27.270030
48083,17.800000,2.905800,1.440991,24.961296
48085,8.800000,10.091867,0.698108,11.008848
48087,7.700000,4.996624,3.274814,18.872384
48089,10.300000,11.806570,1.112316,22.142621
48091,5.400000,2.190425,0.868082,18.082131
48093,15.400000,0.487661,1.315206,24.301759
48095,5.300000,1.941066,0.631431,17.680075
48097,7.700000,3.085720,1.380194,18.534037
48099,10.100000,16.376591,1.144263,10.251577
48101,15.300000,10.151188,0.431965,24.334053
48103,8.100000,2.565707,1.460159,11.931581
48105,5.100000,0.571592,2.286368,17.719348
48107,4.900000,3.028206,1.159370,18.705658
48109,15.400000,0.816697,2.268603,21.460980
48111,8.300000,1.750000,2.305556,11.444444
48113,8.100000,22.585576,1.084590,10.734590
48115,16.700000,5.143038,1.228307,14.929868
48117,5.900000,1.012793,1.743070,12.670576
48119,10.600000,6.318938,2.318190,20.826323
48121,8.700000,10.096454,0.838704,10.175493
48123,15.300000,8.421261,0.951107,19.928667
48125,5.500000,4.668742,2.223210,22.810138
48127,5.400000,1.086535,0.766395,16.773380
48129,11.500000,5.664357,0.873757,23.983127
48131,11.400000,1.088120,0.882983,17.936140
48133,5.800000,1.790198,1.217116,21.848052
48135,7.700000,4.387999,1.449508,9.720954
48137,11.800000,0.466805,2.178423,29.097510
48139,12.500000,10.815555,0.862146,12.807352
48141,9.600000,3.050937,1.044534,12.261792
48143,16.400000,1.766951,1.295764,14.170947
48145,15.500000,23.051630,1.147967,18.154024
48147,6.800000,6.367965,1.377317,18.511591
48149,16.100000,6.150144,1.222928,25.369837
48151,7.600000,3.542589,1.198229,24.563688
48153,9.300000,3.220833,1.456228,18.708241
48155,7.600000,4.833333,0.666667,26.333333
48157,7.600000,20.239434,0.602647,11.058846
48159,13.700000,3.659669,1.068178,21.846554
48161,18.800000,15.226171,1.453958,19.880856
48163,4.200000,2.992531,1.029471,12.288050
48165,5.500000,1.612363,1.043012,8.865605
48167,11.600000,12.641688,0.803220,14.384859
48169,5.200000,6.354515,0.896929,11.082396
48171,3.900000,0.417848,1.156544,29.723176
48173,10.900000,1.512968,0.432277,15.201729
48175,8.000000,4.166667,0.975738,22.916667
48177,23.500000,5.934889,1.733410,16.724287
48179,10.900000,4.640329,1.685316,16.218315
48181,13.000000,5.939205,1.783702,17.625811
48183,10.400000,20.230868,1.012877,15.371806
48185,14.600000,14.978843,0.983780,17.380113
48187,10.100000,7.638643,0.968881,13.812968
48189,8.100000,4.927579,1.749926,13.434821
48191,11.900000,8.289300,1.552180,23.150594
48193,15.900000,0.671853,1.862329,24.893918
48195,6.400000,0.622369,1.702361,14.772103
48197,8.600000,5.124936,1.249363,22.488526
48199,7.700000,5.504571,0.611813,16.655304
48201,10.000000,18.753893,1.062482,10.519346
48203,14.500000,20.663609,1.209424,16.900459
48205,4.400000,6.549208,0.711870,15.198434
48207,10.300000,3.905040,1.066575,21.968003
48209,8.000000,3.688615,1.232084,10.988586
48211,8.200000,0.366013,1.777778,14.457516
48213,12.500000,6.190841,0.946549,21.971105
48215,11.100000,0.413655,0.534564,11.089118
48217,10.200000,6.321175,0.957254,20.745998
48219,7.200000,3.468233,1.357702,14.673629
48221,7.200000,0.971307,0.958092,24.563490
48223,9.800000,7.033415,0.980712,18.255909
48225,11.500000,24.847857,0.664681,22.007855
48227,13.900000,5.993033,1.686826,12.871993
48229,16.600000,2.794578,1.918665,15.370177
48231,14.800000,7.886582,1.186615,15.837418
48233,11.000000,2.528540,2.207755,16.544014
48235,6.800000,1.051248,1.182654,21.484888
48237,6.400000,3.844849,1.142146,17.120887
48239,16.500000,5.876025,0.874008,18.051634
48241,11.800000,15.783898,0.747101,19.572368
48243,8.300000,0.666075,1.243339,34.857904
48245,14.200000,33.143792,1.018035,14.434845
48247,8.600000,0.628811,0.628811,17.587652
48249,13.100000,0.729999,1.019058,15.349566
48251,12.200000,3.398673,0.983888,14.133321
48253,13.300000,12.035121,1.417974,15.597719
48255,3.500000,8.447284,1.047923,14.089457
48257,9.500000,11.984730,1.016933,11.947412
48259,6.300000,1.126180,0.744944,19.068381
48261,9.000000,2.036199,1.583710,15.610860
48263,7.000000,1.239669,1.652893,27.134986
48265,20.800000,1.457876,1.144929,27.699647
48267,7.500000,0.504356,1.398441,29.344337
48269,11.200000,0.000000,1.444043,17.689531
48271,5.600000,1.035307,1.460048,23.997876
48273,5.800000,3.350573,0.915545,12.942915
48275,7.500000,5.283329,1.368738,19.874076
48277,15.000000,13.107304,1.835988,19.198440
48279,18.200000,3.412373,1.717586,16.841465
48281,5.700000,3.509350,1.290687,19.619389
48283,9.100000,0.570973,0.756872,13.716638
48285,19.000000,5.847837,0.636499,23.286922
48287,15.500000,10.510966,1.137424,18.490434
48289,19.500000,6.861610,0.885929,24.470180
48291,19.700000,9.392630,1.171183,12.803077
48293,23.000000,16.658872,1.216038,19.477869
48295,5.700000,0.834575,2.086438,18.122206
48297,14.500000,4.109814,1.224725,20.590169
48299,11.700000,1.002495,0.947057,36.117527
48301,4.500000,4.605263,0.657895,9.868421
48303,7.900000,7.019245,1.121297,12.426320
48305,15.900000,2.246044,1.854688,16.845329
48307,13.100000,1.777889,1.189433,22.261174
48309,9.800000,14.024359,1.132726,14.380987
48311,11.000000,2.403204,0.667557,24.032043
48313,13.300000,19.220635,1.199556,15.608099
48315,18.100000,21.051571,1.248993,26.369863
48317,4.200000,1.825135,1.373197,11.263689
48319,12.100000,0.467290,0.747664,28.504673
48321,9.800000,10.335960,1.381593,17.019589
48323,16.500000,0.247927,1.759425,11.825254
48325,12.600000,2.478349,1.062430,16.670922
48327,13.800000,1.309023,1.636279,31.743806
48329,6.400000,6.041906,1.144410,10.313597
48331,13.900000,8.690462,1.249453,20.285703
48333,6.600000,0.833164,0.975412,28.571429
48335,6.000000,9.097606,1.829343,15.224064
48337,12.400000,0.551133,1.418657,22.019800
48339,9.000000,5.111647,0.988450,13.074925
48341,8.300000,3.341866,1.712823,10.905283
48343,11.300000,22.149283,1.377745,21.906151
48345,11.200000,2.350081,2.431118,30.307942
48347,15.100000,17.698711,0.881131,14.738780
48349,9.900000,12.759003,1.139917,17.005952
48351,12.300000,20.158592,0.872981,20.522334
48353,18.900000,4.338689,1.213477,18.263169
48355,13.100000,3.478945,0.859040,14.413482
48357,18.700000,0.573037,1.859857,11.139037
48359,5.800000,3.050211,1.079305,14.969498
48361,15.300000,8.519600,0.739482,16.113052
48363,10.700000,2.334199,1.122078,19.529004
48365,16.000000,15.668740,0.704165,19.172283
48367,6.600000,1.426600,0.959016,15.394844
48369,9.000000,1.003650,1.652474,13.736821
48371,10.900000,3.892044,1.410068,13.405219
48373,16.000000,9.813915,2.334553,18.832324
48375,10.600000,10.000167,1.343942,12.471583
48377,19.000000,0.949914,1.597582,23.128958
48379,26.300000,2.401513,1.134962,24.533268
48381,8.800000,3.116584,0.970126,15.069971
48383,6.300000,2.485966,1.149425,11.226945
48385,10.000000,0.891317,1.782634,29.470960
48387,18.600000,16.336756,1.593429,24.607803
48389,7.200000,4.600191,0.911118,11.971966
48391,10.500000,5.361206,1.052332,22.610922
48393,6.100000,0.332226,0.996678,20.930233
48395,16.000000,19.208517,1.018283,19.301088
48397,14.700000,6.466515,0.833524,12.511797
48399,14.400000,1.924956,1.641587,20.773891
48401,15.500000,17.166208,1.030303,16.578512
48403,8.600000,6.723959,0.934932,30.541128
48405,23.700000,21.853741,0.765306,26.445578
48407,14.300000,9.290017,0.985410,21.867057
48409,10.400000,1.459047,1.016549,14.980641
48411,6.200000,3.600925,1.404030,23.885035
48413,6.200000,1.278066,1.070812,19.585492
48415,8.400000,4.660263,1.357761,15.107316
48417,7.700000,1.014448,0.676299,20.442668
48419,10.700000,17.196475,1.022897,17.511213
48421,4.200000,1.234167,1.201689,14.907437
48423,13.600000,17.215632,0.828335,16.510223
48425,7.700000,1.086957,1.574978,18.910825
48427,10.600000,0.128632,0.406044,11.333592
48429,8.100000,2.554861,1.335736,19.760416
48431,10.700000,1.830664,2.059497,14.416476
48433,7.500000,3.083700,1.688693,26.505140
48435,8.100000,0.478978,1.117616,18.360830
48437,6.500000,7.598499,1.688555,17.676226
48439,10.400000,16.698442,0.882619,11.280325
48441,7.900000,7.348881,1.017146,14.374455
48443,11.000000,0.972053,3.523694,29.647631
48445,6.000000,4.053064,1.269635,15.137951
48447,6.500000,0.924092,1.188119,28.052805
48449,11.300000,9.045500,2.406684,14.273605
48451,12.300000,3.611165,1.129547,15.455753
48453,7.000000,7.988273,1.221308,9.881537
48455,29.300000,9.199457,0.895522,26.601085
48457,6.800000,10.762353,0.843473,22.335914
48459,18.200000,7.779932,1.059137,18.361609
48461,7.100000,2.124762,2.615091,14.056116
48463,15.700000,0.648141,1.270208,16.829323
48465,8.300000,1.306698,0.979516,14.227361
48467,11.500000,2.684803,0.946108,20.209215
48469,18.200000,5.730429,0.928994,16.104743
48471,15.800000,22.850442,0.836093,13.205022
48473,11.100000,23.568498,1.389150,11.824719
48475,21.700000,3.924915,1.476109,13.959044
48477,16.000000,16.722684,0.555429,21.681668
48479,6.500000,0.293936,0.582436,9.454895
48481,15.100000,12.751388,0.778491,17.083544
48483,6.300000,2.658447,1.733770,19.341167
48485,14.400000,10.569875,1.362218,14.717107
48487,14.400000,7.394696,1.692668,18.369735
48489,24.000000,1.942831,0.697188,14.013479
48491,8.900000,6.524045,0.863567,12.173229
48493,12.700000,1.447515,0.991558,15.994345
48495,9.700000,2.033679,2.046632,12.292746
48497,20.500000,1.295659,1.109728,14.918381
48499,17.900000,5.147466,1.041459,26.905094
48501,9.500000,0.907927,1.722733,11.837970
48503,18.800000,1.246883,1.280133,20.343585
48505,4.700000,0.204369,0.479211,12.988020
48507,4.100000,0.592506,1.151631,14.286906
49000,7.100000,1.148554,1.538323,11.087199
49001,8.900000,0.182371,2.279635,14.407295
49003,9.000000,0.389445,1.150136,12.937216
49005,5.800000,0.871974,1.013630,9.450845
49007,9.700000,0.547634,1.514628,17.415758
49009,11.200000,0.000000,1.734694,25.612245
49011,7.600000,1.206666,0.759710,10.041426
49013,8.500000,0.315568,4.658385,12.061711
49015,9.800000,0.309567,1.088476,17.255842
49017,8.400000,0.354331,2.677165,23.129921
49019,9.500000,0.634986,4.885293,18.609177
49021,8.300000,0.593084,2.406442,12.695405
49023,7.300000,0.354825,1.280831,12.090004
49025,9.000000,0.557790,1.738228,23.297445
49027,11.700000,0.315239,2.091342,17.161310
49029,3.700000,0.390203,0.381901,11.473641
49031,8.600000,0.276817,1.038062,28.858131
49033,13.100000,0.324675,0.649351,17.978896
49035,6.700000,1.741491,1.367651,10.858356
49037,12.100000,0.356010,49.220014,14.156256
49039,7.800000,0.937204,1.691539,13.953564
49041,9.200000,0.473560,1.522819,16.087098
49043,3.900000,0.977750,0.586650,12.591515
49045,11.100000,0.745276,1.281703,9.159312
49047,9.900000,0.417631,8.013996,10.878153
49049,6.200000,0.588866,0.820137,7.722436
49051,5.000000,0.523466,0.779182,11.498195
49053,8.300000,0.643564,1.683168,21.458358
49055,8.600000,0.446097,1.003717,21.784387
49057,7.700000,1.324705,1.378536,11.662161
50000,8.400000,1.302094,0.392305,19.352897
50001,9.000000,1.273903,0.275877,19.898304
50003,9.400000,1.139457,0.328366,22.907019
50005,8.800000,0.772226,0.498317,20.968913
50007,6.000000,2.453637,0.252777,14.992222
50009,13.000000,0.592000,0.576000,25.568000
50011,10.400000,0.679873,0.985411,16.035693
50013,9.600000,0.747532,1.523272,20.803949
50015,7.100000,0.984190,0.399209,17.363636
50017,9.600000,0.672437,0.386220,21.204179
50019,9.500000,0.776750,0.587208,22.718995
50021,11.000000,0.644260,0.294860,22.080379
50023,7.700000,0.885793,0.311318,19.626763
50025,8.400000,1.326130,0.336795,22.820189
50027,9.500000,0.844698,0.309301,23.306081
51000,10.500000,19.106530,0.544855,15.443175
51001,15.900000,27.971122,0.694187,23.565346
51003,7.400000,9.430821,0.383561,18.624331
51005,16.600000,4.600939,0.288397,24.694836
51007,14.900000,20.387305,0.576347,19.795589
51009,14.500000,18.875134,0.909493,21.161498
51011,17.800000,18.856133,0.321949,20.705764
51013,3.800000,9.038359,0.649206,10.613377
51015,16.600000,4.378653,0.243847,21.041123
51017,5.800000,4.543336,0.209692,27.656104
51019,15.700000,6.992012,0.353029,21.320177
51021,15.500000,3.861433,0.174797,22.993803
51023,12.500000,3.131292,0.294498,22.745440
51025,15.100000,54.602051,0.335693,21.502686
51027,10.500000,3.067716,0.141369,22.190283
51029,16.800000,33.625507,0.417672,19.648215
51031,11.400000,14.414349,0.363815,19.906136
51033,13.300000,26.855583,0.757182,16.411023
51035,18.800000,0.759212,0.310433,24.493859
51036,17.600000,45.209624,6.843394,24.607405
51037,12.100000,27.776847,0.368571,22.231530
51041,10.300000,23.351484,0.599904,14.926726
51043,13.000000,4.523859,0.585279,21.125112
51045,10.800000,0.355450,0.394945,23.400474
51047,10.100000,14.095914,0.782892,15.733045
51049,16.200000,30.482210,0.672851,22.418187
51051,12.300000,0.461337,0.254768,22.020244
51053,15.800000,31.806232,0.452171,17.459427
51057,14.600000,37.585860,0.906676,23.170620
51059,6.400000,9.815997,0.553270,13.455046
51061,9.000000,7.411390,0.495225,16.441457
51063,10.000000,1.924660,0.215258,22.817347
51065,16.500000,14.912444,0.373371,20.229250
51067,14.600000,7.769374,0.455557,23.523445
51069,12.100000,4.248769,0.474223,17.275763
51071,18.900000,1.502019,0.261221,21.853479
51073,12.600000,7.898471,0.543522,19.058074
51075,9.700000,15.849251,0.365686,22.332645
51077,10.500000,5.508285,0.326275,24.515386
51079,6.800000,6.825421,0.374134,17.351737
51081,13.500000,58.966199,0.275221,15.094177
51083,20.600000,36.028722,0.363423,24.364009
51085,12.500000,9.146859,0.528726,17.747275
51087,9.500000,30.022383,0.356252,15.502899
51089,20.700000,22.173375,0.347379,23.900457
51091,15.300000,0.859729,0.316742,34.389140
51093,11.900000,22.967012,0.470868,19.145942
51095,9.900000,13.137950,0.414938,25.264081
51097,12.700000,26.512354,1.775064,22.891224
51099,13.300000,15.683913,0.775165,13.079962
51101,15.400000,15.361001,1.493595,16.104847
51103,13.600000,28.646944,0.333859,36.130947
51105,17.000000,3.453549,0.395055,21.349985
51107,6.300000,7.433944,0.456434,9.291385
51109,14.000000,15.566371,0.617217,19.805318
51111,9.600000,33.435380,0.537812,22.315075
51113,12.300000,8.935690,0.263257,22.256487
51115,6.700000,8.475347,0.306748,31.061122
51117,19.400000,34.159869,0.362153,25.637847
51119,10.000000,16.445352,0.529297,31.135667
51121,7.400000,4.054150,0.308127,12.602920
51125,6.100000,11.236182,0.532489,27.318684
51127,9.000000,13.456299,1.138850,17.239069
51131,15.400000,33.336174,0.374947,26.399659
51133,12.600000,24.771549,0.222277,36.683955
51135,22.600000,38.638132,0.739300,19.189364
51137,14.700000,12.872503,0.529418,20.368955
51139,22.500000,1.972172,0.275770,21.363807
51141,16.900000,5.409382,0.537543,26.407514
51143,13.000000,21.362122,0.328143,22.625474
51145,17.400000,9.301449,0.428244,18.239748
51147,14.100000,32.758170,0.318083,16.466231
51149,11.900000,31.232603,0.751011,14.040754
51153,9.100000,20.651224,1.087154,9.896990
51155,14.600000,5.002055,0.237774,22.937827
51157,9.500000,4.247104,0.358522,27.316602
51159,15.700000,29.431290,0.486833,21.033414
51161,11.500000,6.009163,0.224294,21.420599
51163,13.100000,3.287623,0.602145,25.971343
51165,10.200000,2.046920,0.594505,19.043868
51167,18.900000,0.915956,0.254225,21.582922
51169,17.200000,0.803381,0.287917,24.198941
51171,15.600000,2.411661,0.429915,21.709543
51173,15.500000,2.366107,0.164085,22.007088
51175,17.000000,34.550210,0.506084,20.220630
51177,11.300000,16.107213,0.451437,14.250063
51179,7.300000,18.293545,0.694185,10.452121
51181,15.000000,41.859747,0.447946,22.675317
51183,10.800000,56.073685,0.507253,17.762748
51185,14.300000,3.184433,0.198262,22.249419
51187,15.400000,4.612154,0.527460,16.048796
51191,18.200000,1.470534,0.248153,22.745487
51193,16.800000,25.535614,0.830062,25.350533
51195,17.600000,5.642955,0.199937,18.233716
51197,13.200000,2.761355,0.250400,21.607429
51199,8.800000,13.157740,0.552722,16.149810
51510,6.000000,21.999626,0.634772,11.502523
51520,22.400000,6.158233,0.497512,21.089674
51530,8.800000,5.515472,1.202501,19.544653
51540,7.200000,17.933371,0.417732,11.596733
51550,12.100000,29.608381,0.481796,13.285442
51570,10.400000,15.734874,0.706555,19.598497
51580,9.500000,13.095238,0.476190,21.245421
51590,12.000000,50.460767,0.481655,20.932347
51595,11.900000,62.956454,0.800625,20.230424
51600,7.200000,5.660454,0.667372,14.299666
51610,5.400000,4.440834,0.555104,13.227728
51620,14.000000,57.481592,0.436790,19.705479
51630,10.900000,23.222619,0.772029,11.151523
51640,12.600000,5.791686,0.435933,20.146349
51650,15.000000,49.616195,0.536061,15.445266
51660,7.000000,7.401033,0.790258,9.409065
51670,16.900000,41.259515,0.677111,15.693043
51678,7.100000,8.646300,0.196188,16.199552
51680,9.700000,27.832842,0.422521,14.396172
51683,4.000000,13.388247,1.388055,10.374391
51685,21.200000,13.630323,1.594730,7.996764
51690,14.400000,46.473415,0.480546,18.927298
51700,13.900000,40.801451,0.579423,13.066967
51710,10.800000,40.819663,0.647749,11.198971
51720,9.500000,5.670363,0.352823,18.649194
51730,14.300000,76.310704,0.497355,16.963918
51735,7.400000,1.123872,0.434783,19.360131
51740,12.300000,53.325514,0.515682,14.929411
51750,8.500000,9.515241,0.256284,9.117182
51760,11.500000,46.790190,0.537190,13.188043
51770,11.600000,28.853082,0.426341,16.533227
51775,8.800000,7.421129,0.405569,18.858948
51790,13.900000,11.335366,0.369152,21.294439
51800,13.800000,41.521084,0.411252,14.436585
51810,9.500000,19.102644,0.460473,14.217140
51820,19.900000,12.192858,0.587767,17.951211
51830,11.100000,15.272556,0.516917,16.326531
51840,8.100000,10.562829,0.921446,15.888715
53000,8.800000,3.923130,1.916903,15.449777
53001,10.300000,0.587074,6.042816,11.058252
53003,12.500000,0.676692,1.839894,23.317116
53005,8.900000,1.469707,1.287913,14.908583
53007,6.500000,0.541305,2.063970,19.076795
53009,11.800000,0.944785,5.570976,29.607621
53011,10.100000,2.072814,1.176698,15.467244
53013,11.400000,0.615915,1.749199,27.864006
53015,11.400000,0.910200,2.041528,18.925193
53017,8.100000,0.466124,2.102221,17.568229
53019,9.700000,0.575239,17.139495,27.219244
53021,9.900000,2.143152,1.692688,9.214919
53023,13.200000,0.089008,0.712061,25.411660
53025,11.000000,0.914405,2.269575,13.715055
53027,13.200000,1.232730,5.576379,21.607285
53029,8.100000,2.823822,1.079801,24.583235
53031,8.000000,0.964417,2.332251,36.852721
53033,7.200000,6.550261,1.001718,13.214888
