Date,0,1,2,3,4,5,6,7,8,9,10,11,12,mean,median,weekday
2020-08-24,0.036,0.008,0.013,0.016,0.009,0.076,0.423,0.053,0.02,0.056,0.05,0.016,0.111,0.068,0.043,0
2020-08-25,0.035,0.005,0.003,0.04,0.079,0.104,0.231,0.06,0.016,0.005,0.088,0.189,0.195,0.081,0.07,1
2020-08-26,0.082,0.009,0.007,0.006,0.032,0.122,0.288,0.162,0.035,0.092,0.047,0.078,0.197,0.089,0.08,2
2020-08-27,0.08,0.057,0.048,0.041,0.053,0.088,0.213,0.206,0.208,0.151,0.143,0.171,0.164,0.125,0.134,3
2020-08-28,0.028,0.022,0.016,0.005,0.005,0.017,0.311,0.073,0.046,0.018,0.027,0.009,0.017,0.046,0.02,4
2020-08-29,0.025,0.015,0.022,0.012,0.004,0.093,0.272,0.063,0.025,0.029,0.011,0.007,0.108,0.053,0.025,5
2020-08-30,0.154,0.016,0.005,0.006,0.019,0.057,0.396,0.223,0.035,0.008,0.006,0.016,0.138,0.083,0.027,6
2020-08-31,0.035,0.008,0.011,0.015,0.008,0.072,0.41,0.054,0.02,0.041,0.045,0.012,0.097,0.064,0.038,0
2020-09-01,0.022,0.005,0.004,0.052,0.083,0.112,0.239,0.06,0.016,0.005,0.102,0.185,0.19,0.083,0.071,1
2020-09-02,0.082,0.01,0.011,0.009,0.036,0.131,0.296,0.17,0.04,0.084,0.044,0.069,0.193,0.09,0.076,2
2020-09-03,0.08,0.063,0.052,0.047,0.059,0.096,0.22,0.218,0.203,0.148,0.138,0.164,0.158,0.127,0.132,3
2020-09-04,0.024,0.019,0.014,0.005,0.005,0.018,0.317,0.072,0.05,0.017,0.022,0.01,0.016,0.045,0.019,4
2020-09-05,0.027,0.014,0.021,0.014,0.006,0.093,0.282,0.08,0.024,0.032,0.012,0.012,0.115,0.056,0.026,5
2020-09-06,0.16,0.022,0.005,0.005,0.02,0.053,0.407,0.231,0.039,0.008,0.006,0.017,0.151,0.086,0.031,6
2020-09-07,0.035,0.006,0.01,0.013,0.007,0.066,0.422,0.055,0.018,0.048,0.042,0.012,0.085,0.063,0.039,0
2020-09-08,0.021,0.006,0.004,0.022,0.057,0.069,0.21,0.074,0.014,0.004,0.075,0.162,0.136,0.066,0.061,1
2020-09-09,0.075,0.01,0.008,0.008,0.022,0.111,0.25,0.167,0.035,0.074,0.038,0.063,0.193,0.081,0.068,2
2020-09-10,0.066,0.053,0.046,0.032,0.047,0.066,0.205,0.206,0.205,0.144,0.134,0.161,0.142,0.116,0.125,3
2020-09-11,0.025,0.017,0.014,0.004,0.004,0.015,0.284,0.081,0.057,0.021,0.024,0.012,0.012,0.044,0.019,4
2020-09-12,0.024,0.015,0.022,0.014,0.004,0.091,0.284,0.072,0.027,0.037,0.013,0.011,0.107,0.055,0.026,5
2020-09-13,0.15,0.017,0.005,0.005,0.02,0.043,0.394,0.224,0.043,0.008,0.006,0.018,0.143,0.083,0.032,6
2020-09-14,0.03,0.005,0.009,0.015,0.008,0.076,0.431,0.054,0.024,0.052,0.042,0.014,0.106,0.067,0.036,0
2020-09-15,0.017,0.005,0.003,0.038,0.081,0.102,0.25,0.059,0.016,0.006,0.119,0.208,0.228,0.087,0.07,1
2020-09-16,0.086,0.011,0.011,0.009,0.029,0.125,0.292,0.168,0.037,0.09,0.046,0.08,0.205,0.092,0.083,2
