Date,0,1,2,3,4,5,6,7,8,9,10,11,12,mean,median,weekday
2020-08-02,0.094,0.019,0.014,0.006,0.014,0.048,0.447,0.145,0.028,0.02,0.007,0.021,0.063,0.071,0.025,6
2020-08-03,0.052,0.001,0.047,0.018,0.004,0.031,0.651,0.05,0.001,0.088,0.038,0.004,0.042,0.079,0.04,0
2020-08-04,0.01,0.02,0.019,0.013,0.076,0.12,0.46,0.02,0.017,0.012,0.023,0.15,0.161,0.085,0.022,1
2020-08-05,0.06,0.007,0.005,0.072,0.016,0.115,0.357,0.142,0.013,0.006,0.063,0.036,0.23,0.086,0.062,2
2020-08-06,0.063,0.04,0.003,0.014,0.023,0.053,0.279,0.164,0.099,0.004,0.025,0.029,0.157,0.073,0.046,3
2020-08-07,0.007,0.019,0.008,0.01,0.058,0.08,0.45,0.01,0.038,0.011,0.013,0.109,0.117,0.071,0.029,4
2020-08-08,0.028,0.017,0.022,0.026,0.069,0.079,0.344,0.056,0.03,0.037,0.046,0.102,0.131,0.076,0.051,5
2020-08-09,0.097,0.023,0.016,0.007,0.016,0.055,0.449,0.149,0.031,0.022,0.009,0.024,0.063,0.074,0.027,6
2020-08-10,0.054,0.001,0.051,0.02,0.004,0.034,0.651,0.05,0.001,0.089,0.042,0.004,0.044,0.08,0.043,0
2020-08-11,0.011,0.022,0.019,0.015,0.076,0.121,0.463,0.021,0.018,0.013,0.023,0.149,0.165,0.086,0.022,1
2020-08-12,0.062,0.007,0.005,0.071,0.016,0.114,0.356,0.138,0.013,0.006,0.065,0.035,0.225,0.086,0.063,2
2020-08-13,0.065,0.042,0.004,0.017,0.026,0.061,0.276,0.162,0.094,0.005,0.027,0.03,0.146,0.073,0.051,3
2020-08-14,0.007,0.019,0.008,0.011,0.058,0.082,0.457,0.011,0.037,0.012,0.013,0.1,0.11,0.071,0.028,4
2020-08-15,0.025,0.016,0.023,0.026,0.068,0.08,0.344,0.054,0.03,0.037,0.044,0.089,0.122,0.074,0.049,5
2020-08-16,0.09,0.017,0.014,0.006,0.014,0.045,0.445,0.145,0.025,0.022,0.008,0.02,0.054,0.07,0.023,6
2020-08-17,0.055,0.001,0.05,0.02,0.003,0.034,0.654,0.049,0.001,0.087,0.042,0.003,0.045,0.08,0.044,0
2020-08-18,0.01,0.021,0.019,0.013,0.077,0.117,0.458,0.02,0.018,0.013,0.02,0.146,0.161,0.084,0.021,1
2020-08-19,0.063,0.007,0.005,0.072,0.015,0.115,0.356,0.137,0.012,0.006,0.066,0.031,0.225,0.085,0.065,2
2020-08-20,0.061,0.042,0.003,0.015,0.025,0.059,0.28,0.156,0.092,0.004,0.024,0.028,0.133,0.071,0.051,3
2020-08-21,0.007,0.018,0.008,0.011,0.058,0.078,0.454,0.011,0.038,0.013,0.014,0.098,0.108,0.07,0.028,4
2020-08-22,0.027,0.016,0.025,0.029,0.075,0.086,0.351,0.059,0.032,0.041,0.048,0.097,0.125,0.078,0.054,5
2020-08-23,0.084,0.017,0.013,0.006,0.013,0.043,0.447,0.149,0.024,0.021,0.007,0.019,0.054,0.069,0.023,6
2020-08-24,0.054,0.001,0.057,0.022,0.004,0.033,0.653,0.048,0.002,0.094,0.044,0.004,0.046,0.082,0.045,0
2020-08-25,0.011,0.023,0.018,0.015,0.078,0.114,0.458,0.021,0.018,0.014,0.022,0.141,0.164,0.084,0.022,1
2020-08-26,0.065,0.009,0.005,0.07,0.018,0.118,0.364,0.143,0.015,0.007,0.063,0.035,0.222,0.087,0.064,2
2020-08-27,0.067,0.043,0.003,0.017,0.027,0.063,0.279,0.157,0.092,0.005,0.025,0.03,0.133,0.072,0.053,3
2020-08-28,0.006,0.018,0.007,0.009,0.058,0.078,0.451,0.011,0.035,0.011,0.013,0.096,0.108,0.069,0.026,4
2020-08-29,0.028,0.017,0.025,0.027,0.07,0.082,0.348,0.054,0.031,0.036,0.043,0.09,0.12,0.075,0.048,5
2020-08-30,0.087,0.019,0.015,0.007,0.015,0.046,0.445,0.155,0.025,0.022,0.007,0.02,0.054,0.071,0.023,6
2020-08-31,0.053,0.001,0.06,0.023,0.004,0.034,0.654,0.047,0.001,0.091,0.042,0.003,0.045,0.081,0.043,0
2020-09-01,0.01,0.022,0.019,0.014,0.079,0.132,0.459,0.02,0.017,0.013,0.022,0.144,0.169,0.086,0.022,1
2020-09-02,0.067,0.008,0.005,0.073,0.016,0.116,0.367,0.138,0.013,0.006,0.066,0.032,0.218,0.087,0.067,2
2020-09-03,0.071,0.043,0.003,0.017,0.026,0.061,0.276,0.166,0.092,0.005,0.027,0.031,0.129,0.073,0.052,3
2020-09-04,0.007,0.018,0.008,0.011,0.056,0.076,0.453,0.01,0.037,0.011,0.013,0.096,0.107,0.069,0.027,4
2020-09-05,0.026,0.017,0.024,0.029,0.066,0.082,0.352,0.058,0.032,0.038,0.044,0.093,0.123,0.076,0.051,5
2020-09-06,0.084,0.016,0.014,0.006,0.014,0.04,0.446,0.15,0.026,0.022,0.008,0.019,0.054,0.069,0.024,6
2020-09-07,0.056,0.001,0.044,0.018,0.003,0.032,0.654,0.048,0.001,0.082,0.04,0.003,0.045,0.079,0.042,0
2020-09-08,0.009,0.021,0.018,0.009,0.069,0.09,0.441,0.021,0.018,0.013,0.015,0.132,0.129,0.076,0.021,1
2020-09-09,0.062,0.009,0.005,0.066,0.017,0.114,0.345,0.145,0.015,0.007,0.061,0.033,0.23,0.085,0.062,2
2020-09-10,0.057,0.042,0.003,0.014,0.023,0.06,0.276,0.156,0.091,0.004,0.022,0.026,0.135,0.07,0.049,3
2020-09-11,0.007,0.019,0.007,0.01,0.057,0.077,0.458,0.012,0.041,0.013,0.013,0.103,0.114,0.072,0.03,4
2020-09-12,0.024,0.016,0.022,0.025,0.062,0.078,0.347,0.054,0.033,0.041,0.049,0.091,0.121,0.074,0.051,5
2020-09-13,0.089,0.018,0.014,0.006,0.014,0.048,0.437,0.16,0.027,0.024,0.008,0.025,0.063,0.072,0.026,6
2020-09-14,0.051,0.001,0.054,0.021,0.004,0.032,0.656,0.049,0.001,0.092,0.043,0.004,0.045,0.081,0.044,0
2020-09-15,0.01,0.021,0.019,0.015,0.077,0.12,0.464,0.019,0.017,0.014,0.023,0.147,0.193,0.088,0.022,1
2020-09-16,0.066,0.007,0.005,0.067,0.018,0.113,0.362,0.141,0.014,0.006,0.065,0.038,0.225,0.087,0.066,2
2020-09-17,0.066,0.044,0.003,0.018,0.027,0.066,0.284,0.16,0.095,0.004,0.025,0.029,0.137,0.074,0.055,3
2020-09-18,0.008,0.019,0.007,0.009,0.057,0.076,0.464,0.012,0.037,0.011,0.012,0.104,0.115,0.072,0.028,4
2020-09-19,0.028,0.016,0.025,0.028,0.072,0.084,0.351,0.056,0.031,0.038,0.046,0.098,0.13,0.077,0.051,5
2020-09-20,0.083,0.017,0.014,0.006,0.014,0.044,0.446,0.152,0.025,0.022,0.007,0.02,0.057,0.07,0.024,6
2020-09-21,0.051,0.001,0.051,0.018,0.004,0.029,0.645,0.044,0.001,0.082,0.037,0.003,0.042,0.078,0.039,0
2020-09-22,0.009,0.021,0.019,0.014,0.075,0.113,0.461,0.02,0.015,0.013,0.022,0.145,0.165,0.084,0.021,1
2020-09-23,0.064,0.007,0.004,0.067,0.016,0.111,0.358,0.141,0.011,0.005,0.061,0.034,0.221,0.085,0.063,2
2020-09-24,0.058,0.04,0.002,0.014,0.024,0.055,0.278,0.149,0.093,0.004,0.022,0.028,0.122,0.069,0.048,3
2020-09-25,0.007,0.018,0.006,0.008,0.058,0.081,0.453,0.011,0.039,0.011,0.013,0.101,0.113,0.071,0.029,4
2020-09-26,0.023,0.015,0.02,0.025,0.071,0.081,0.355,0.054,0.03,0.036,0.046,0.104,0.129,0.076,0.05,5
2020-09-27,0.088,0.015,0.012,0.005,0.012,0.044,0.445,0.153,0.023,0.021,0.007,0.02,0.058,0.069,0.022,6
2020-09-28,0.047,0.001,0.044,0.015,0.003,0.026,0.639,0.043,0.001,0.082,0.036,0.004,0.039,0.075,0.038,0
