FIPS,Years of Potential Life Lost Rate,% Fair or Poor Health,% Smokers,% Adults with Obesity,Primary Care Physicians Rate,% Flu Vaccinated,% Unemployed,Average Daily PM2.5,% Severe Housing Problems
48033,,12.579258,10.643092,27.100000,0.000000,18.000000,3.151862,7.100000,4.000000
48035,9705.364001,17.592110,14.269072,31.800000,54.567280,30.000000,3.698297,9.500000,12.816901
48037,9530.086420,18.895084,17.146119,47.300000,67.012720,43.000000,4.944930,10.000000,15.825517
48039,6206.430648,18.376297,13.406957,28.200000,64.559380,41.000000,4.525283,11.400000,13.684487
48041,4877.948722,17.973389,14.152728,29.100000,85.266800,53.000000,2.839616,10.100000,27.000462
48043,8207.713439,21.545322,14.441223,25.900000,64.260470,21.000000,3.372723,6.300000,18.181818
48045,,19.311018,14.333749,26.000000,0.000000,29.000000,3.935599,6.900000,8.571429
48047,8970.862862,38.226446,18.203002,36.900000,,39.000000,6.464812,8.600000,20.689655
48049,9384.339351,18.475036,15.156660,38.600000,49.930360,41.000000,3.733284,8.300000,10.890719
48051,8224.072137,17.625475,14.072573,38.400000,38.865140,41.000000,3.587498,9.800000,12.137823
48053,6882.320326,16.537019,13.382041,31.300000,47.004530,45.000000,2.865454,9.100000,12.791411
48055,8696.090376,23.058851,15.437054,39.100000,28.343330,45.000000,3.619317,10.100000,16.067904
48057,7461.448123,20.950036,14.001674,30.700000,50.588670,29.000000,4.138054,9.400000,16.346154
48059,8864.004462,16.770240,15.452111,34.800000,7.170510,40.000000,3.353810,7.900000,13.167939
48061,6293.318216,31.356671,13.181445,30.800000,48.852440,42.000000,6.165626,9.300000,24.441421
48063,9970.315744,20.616383,16.051540,27.900000,85.569820,35.000000,4.909820,9.900000,13.201320
48065,6897.221362,13.092576,12.556452,27.600000,,44.000000,2.828947,7.000000,4.043011
48067,9286.483941,17.745589,15.487323,37.300000,26.656000,35.000000,5.058776,9.900000,11.597281
48069,7874.743424,24.165192,14.093096,27.300000,12.750220,35.000000,2.865248,7.300000,13.253012
48071,7236.679099,17.112091,14.996608,28.000000,9.652280,28.000000,5.407945,9.900000,11.415349
48073,9637.583139,21.390740,16.207934,42.800000,40.199080,43.000000,4.113637,10.000000,18.037885
48075,8947.166347,20.100916,15.981399,24.300000,141.502760,23.000000,2.542373,7.500000,16.985138
48077,7851.416800,16.382639,14.894115,31.800000,38.384030,45.000000,3.174924,8.600000,12.302071
48079,13380.330243,29.513780,17.985338,25.200000,35.075410,21.000000,4.215247,6.800000,14.925373
48081,,18.491390,14.282471,28.800000,,46.000000,3.370014,7.500000,10.543131
48083,10395.594474,20.247358,15.737412,25.100000,59.311980,25.000000,3.986486,7.800000,11.306902
48085,4191.532301,12.532515,11.502614,27.900000,94.677920,55.000000,3.310817,10.900000,12.800076
48087,,20.261562,14.886680,29.100000,,14.000000,3.206751,7.300000,10.045662
48089,8144.319251,18.711824,13.387590,26.800000,47.098720,31.000000,3.326446,9.700000,10.950820
48091,5752.044659,15.188535,12.558235,30.300000,69.499110,44.000000,3.213939,10.200000,13.564182
48093,8214.655985,19.614128,14.522763,26.400000,44.205410,25.000000,3.639740,8.400000,13.779528
48095,,18.961251,12.965006,28.000000,36.805300,40.000000,3.571429,7.500000,7.594937
48097,8290.527336,16.168023,14.555913,24.100000,32.585540,41.000000,3.081013,9.800000,13.360188
48099,7102.975057,18.427497,16.216101,42.200000,22.692990,35.000000,4.139005,9.500000,11.781483
48101,,21.870812,15.759202,21.600000,0.000000,19.000000,4.347826,7.200000,7.352941
48103,7137.275376,20.186260,13.096423,25.400000,21.097050,18.000000,3.841871,7.100000,14.886731
48105,9709.049172,21.746864,12.931940,27.100000,28.058360,23.000000,2.978723,7.300000,17.132867
48107,10116.637016,25.491516,15.568250,28.600000,33.904050,39.000000,4.520655,7.600000,13.033175
48109,,35.180834,18.542607,35.000000,,14.000000,3.166496,5.900000,15.789474
48111,8131.094245,21.242602,15.784335,35.800000,69.367370,27.000000,2.036810,6.000000,14.194915
48113,6851.485536,19.308992,14.893747,30.000000,69.438400,51.000000,3.728742,10.000000,21.561920
48115,9352.969602,25.453169,16.164550,29.200000,23.413720,23.000000,4.313725,7.300000,9.930716
48117,7893.879953,25.437417,14.667278,26.700000,10.617970,35.000000,2.808591,7.000000,11.513158
48119,13278.392887,18.009880,16.167869,33.700000,18.875050,42.000000,3.414634,9.800000,14.467005
48121,4350.022976,14.428852,13.069650,25.200000,63.381210,52.000000,3.174613,10.900000,14.313932
48123,8227.598641,21.848625,15.261431,26.600000,54.385440,29.000000,3.147997,9.600000,13.230120
48125,,20.818205,15.398532,23.700000,45.269350,26.000000,4.166667,7.100000,9.770115
48127,7765.619307,34.340911,17.068465,32.500000,38.395090,33.000000,3.021311,8.100000,19.681621
48129,,16.672821,13.943192,28.400000,30.202360,21.000000,3.367217,7.000000,11.284047
48131,11679.208540,32.804555,15.741371,25.900000,,34.000000,5.288176,8.500000,21.079692
48133,8286.900868,18.545098,15.130464,34.600000,32.589210,40.000000,3.370014,8.300000,9.259259
48135,9475.403791,20.904543,14.225832,32.300000,59.202860,39.000000,2.688766,7.800000,16.192345
48137,,21.473345,12.522689,27.100000,0.000000,30.000000,2.802691,7.300000,13.888889
48139,6613.786039,15.928454,13.138732,38.000000,40.317940,50.000000,3.295714,10.500000,14.441037
48141,5971.653404,26.804180,13.836056,28.600000,48.190760,32.000000,4.238227,9.500000,18.267888
48143,6740.248263,19.089107,15.636348,25.800000,54.802350,47.000000,3.074480,8.800000,22.437478
48145,8178.532020,23.129914,17.621546,39.600000,11.469860,34.000000,3.854229,10.000000,14.049587
48147,10505.308843,17.261221,15.582924,30.200000,20.321660,43.000000,3.059924,10.000000,13.643927
48149,6818.397169,16.298472,13.018047,21.900000,35.612540,44.000000,2.824052,9.600000,10.936682
48151,,18.609441,13.446335,23.300000,25.773200,9.000000,3.301321,7.600000,8.484848
48153,6898.072972,25.313394,15.105743,34.600000,68.317680,37.000000,5.235797,7.300000,15.950920
48155,,16.076238,12.589098,28.400000,0.000000,27.000000,2.946274,7.500000,3.619048
48157,4344.854671,15.373437,11.728356,29.100000,84.986430,46.000000,3.972761,11.700000,13.702277
48159,8661.312564,16.630940,14.262097,36.900000,27.862910,49.000000,4.127539,9.900000,16.524909
48161,8472.089811,19.499611,16.225948,34.900000,30.573250,37.000000,5.842081,10.000000,12.874659
48163,7777.051152,28.351285,15.792629,24.500000,20.408160,35.000000,2.869626,8.700000,19.849785
48165,6045.955177,20.003245,14.909158,34.000000,24.227150,31.000000,2.553237,7.400000,11.012433
48167,7620.014760,20.413935,18.731029,33.700000,73.126470,44.000000,4.598287,10.300000,15.170506
48169,5329.338219,19.920813,14.325171,22.600000,15.318630,33.000000,2.953586,7.100000,8.615385
48171,6814.255951,16.826732,12.446428,28.900000,116.340160,51.000000,2.541552,8.400000,17.142857
48173,,20.098770,15.073828,23.900000,0.000000,43.000000,1.983664,7.200000,6.818182
48175,10023.851426,19.147914,14.273327,28.000000,,38.000000,3.812405,9.300000,8.392857
48177,8169.275369,24.074197,15.775323,30.500000,38.290340,39.000000,3.036013,9.700000,19.742814
48179,9880.126908,19.447558,15.735952,33.800000,40.171400,45.000000,3.948173,7.100000,13.780488
48181,8890.586677,16.860260,14.841122,30.400000,47.277720,50.000000,3.246283,10.200000,14.705259
48183,9482.836278,19.589410,16.109610,30.300000,86.733080,48.000000,4.118308,10.200000,17.284630
48185,9113.572643,20.608906,16.589324,36.900000,21.366000,47.000000,4.132157,10.200000,14.888889
48187,6484.870104,17.781775,13.430685,33.800000,35.074750,39.000000,3.128132,10.400000,12.046866
48189,7300.501634,25.690532,15.692037,32.400000,29.296300,39.000000,4.816587,7.600000,15.483017
48191,,28.068875,18.762493,26.100000,32.562680,25.000000,4.343972,7.000000,12.955466
48193,10017.323538,17.370285,14.493904,25.100000,94.989310,19.000000,3.316886,8.600000,14.705882
48195,7871.177749,24.092816,16.335276,25.000000,36.717460,29.000000,2.327197,7.100000,11.616162
48197,10278.727487,18.787608,14.989436,32.400000,100.150230,35.000000,3.635280,7.600000,7.232704
48199,9707.922033,14.708721,14.116619,37.300000,19.251300,42.000000,5.199293,9.600000,11.685448
48201,6509.560256,18.852602,13.852122,27.700000,58.929980,44.000000,4.360056,12.000000,20.141447
48203,9277.575483,18.421328,15.551230,44.200000,28.502420,46.000000,4.355934,10.000000,13.972311
48205,,15.243969,13.134024,29.900000,,32.000000,1.833910,5.900000,12.430939
48207,8410.606413,20.885463,15.705160,26.700000,52.210230,37.000000,3.820034,7.800000,10.706150
48209,5089.661493,18.020595,14.147185,30.000000,43.359680,46.000000,2.959278,10.300000,20.722892
48211,7539.746608,17.527179,13.898046,31.800000,99.403580,34.000000,2.100656,6.900000,9.454545
48213,11016.889837,18.104291,15.990933,36.600000,30.839830,52.000000,3.748386,10.400000,12.925969
48215,5609.148247,30.499782,14.561317,34.400000,44.965440,46.000000,6.562328,9.400000,26.310584
48217,9032.071124,18.774084,14.777709,32.400000,22.313960,38.000000,3.626118,10.100000,15.657946
48219,8548.623827,21.931287,14.672073,28.600000,56.306310,31.000000,3.104999,7.500000,11.474399
48221,7930.322754,15.362026,12.968680,28.900000,53.197880,49.000000,3.711807,9.600000,12.999049
48223,8562.906936,19.536764,16.543251,30.900000,24.660240,44.000000,3.365218,10.100000,14.705882
48225,9538.427135,22.262540,17.821101,24.700000,17.375440,39.000000,3.739421,9.800000,16.909976
48227,10181.669124,20.826294,15.510638,39.600000,30.521640,38.000000,3.267878,7.500000,12.689225
48229,,34.256621,18.696342,34.200000,,23.000000,4.741897,6.100000,17.553191
48231,9083.446198,18.444617,15.817497,33.000000,28.762570,38.000000,3.787789,10.400000,17.316643
48233,9201.423408,18.278602,15.468329,30.700000,32.748540,38.000000,4.997242,7.100000,11.883692
48235,,15.936694,12.589311,25.200000,0.000000,38.000000,3.112840,7.300000,13.492063
48237,9291.778018,17.316868,15.488605,32.800000,45.289860,34.000000,2.497750,8.600000,12.234910
48239,8575.995555,18.669128,13.883058,33.400000,6.754470,38.000000,3.278467,9.500000,14.908035
48241,10143.465230,17.651690,16.262372,41.300000,39.368970,38.000000,6.458847,9.500000,8.774139
48243,,21.582435,13.907125,26.600000,43.859650,24.000000,2.957486,5.600000,12.315271
48245,9534.563764,20.915804,16.567077,35.000000,56.574550,42.000000,6.340300,10.000000,16.084808
48247,8178.209058,31.208334,14.880996,24.500000,19.223380,30.000000,5.706667,8.100000,14.779874
48249,9438.909719,29.358751,15.203602,32.200000,26.913950,37.000000,5.428220,9.100000,16.377720
48251,7590.331781,16.373406,14.507444,38.900000,46.024830,46.000000,3.438442,10.500000,12.815516
48253,9270.712231,19.793418,16.075474,37.900000,30.025520,30.000000,4.789372,8.100000,10.215054
48255,7144.314343,22.901824,15.513644,28.600000,26.338320,43.000000,2.819576,9.400000,17.016317
48257,7519.204482,16.904776,14.878534,35.800000,31.737510,50.000000,3.469909,10.600000,14.031897
48259,5513.196240,14.471163,11.960717,23.400000,86.312630,47.000000,2.922153,9.200000,14.339059
48261,,30.347698,16.071325,23.700000,0.000000,44.000000,3.719008,8.400000,8.823529
48263,,16.817128,13.049828,26.000000,0.000000,20.000000,2.401747,7.100000,14.035088
48265,7992.807194,18.289321,13.206663,24.400000,85.073470,49.000000,3.226840,8.500000,16.898657
48267,,19.230249,13.992274,30.600000,68.027210,24.000000,3.068783,7.500000,13.679245
48269,,17.414647,14.322325,22.700000,0.000000,,2.803738,7.200000,12.173913
48271,,24.112851,13.631369,27.100000,,25.000000,4.693715,7.600000,9.649123
48273,9351.086685,27.932047,15.040413,34.000000,45.033450,37.000000,4.965124,9.100000,17.633411
48275,11713.965200,19.602603,14.596868,24.800000,26.954180,13.000000,3.615280,7.800000,9.818182
48277,9637.440156,19.558620,17.973481,34.300000,50.416440,48.000000,3.778075,9.900000,16.618611
48279,9657.201849,26.104734,16.316045,26.400000,22.710070,36.000000,4.421574,7.500000,11.838006
48281,6657.886622,16.640288,14.280503,30.000000,42.802110,26.000000,3.710916,9.000000,14.963744
48283,7939.209294,27.677836,14.495446,29.500000,,24.000000,2.435312,8.200000,24.523810
48285,6553.872113,16.155863,12.803813,35.500000,69.783670,35.000000,3.153461,9.600000,14.276486
48287,8047.590251,17.961764,14.878234,41.100000,23.278820,48.000000,3.108753,9.700000,15.960100
48289,11166.971052,18.140810,15.692029,33.800000,,43.000000,5.020309,9.700000,12.420382
48291,10088.850242,20.351788,16.686172,33.800000,23.906860,35.000000,5.847754,10.300000,15.169856
48293,9744.678338,21.404291,16.950345,29.500000,34.003490,43.000000,4.679128,9.900000,13.486638
48295,,17.457958,13.919323,28.100000,,29.000000,2.715751,7.000000,7.692308
48297,7364.589051,20.585696,14.521777,28.700000,8.214230,34.000000,3.764571,9.200000,13.351499
48299,8687.741698,16.332048,13.023917,26.500000,80.150870,39.000000,3.663818,8.800000,13.700966
48301,,15.312154,14.343420,28.900000,0.000000,,3.921569,6.600000,22.857143
48303,8347.480730,20.563234,14.618253,34.700000,82.234420,45.000000,3.059946,8.200000,18.752580
48305,9192.829056,23.562188,15.659792,28.500000,51.203280,31.000000,3.246753,7.400000,10.672854
48307,8463.981117,20.154204,14.433365,35.000000,50.270200,23.000000,3.330669,7.800000,15.322581
48309,7298.849454,20.283650,15.744620,32.800000,74.425190,49.000000,3.571128,10.400000,18.678672
48311,,18.195807,12.279316,26.400000,0.000000,28.000000,1.891892,8.500000,14.893617
48313,9957.144311,19.462672,16.197061,27.000000,21.094080,42.000000,4.386731,9.800000,20.145631
48315,12439.002880,19.826008,16.990877,40.200000,,37.000000,4.577465,9.900000,13.454960
48317,11636.015796,18.754982,13.539346,35.800000,35.549240,35.000000,2.422515,7.500000,17.177914
48319,,16.930341,12.270823,25.900000,,42.000000,3.091625,7.800000,13.017751
48321,9897.377701,23.477612,16.114907,37.700000,38.002170,38.000000,6.125828,9.800000,17.453348
48323,6969.687760,35.165869,16.611578,38.300000,25.766110,26.000000,8.096179,8.200000,24.414303
48325,6910.129233,20.297050,13.202088,33.800000,27.963090,37.000000,3.454503,9.400000,12.909633
48327,,18.318435,11.869284,33.500000,47.080980,27.000000,4.042806,7.400000,13.903743
48329,7022.276032,16.680297,12.504053,34.500000,35.746960,42.000000,2.099201,7.900000,15.567087
48331,9286.063093,19.946294,15.292340,35.400000,7.983080,40.000000,5.492730,9.900000,13.421751
48333,9012.963165,17.440600,13.543156,29.700000,40.642150,18.000000,3.512507,8.200000,13.333333
48335,9902.576419,17.875522,13.553228,30.800000,47.236660,26.000000,4.405475,7.400000,7.894737
48337,10055.654117,16.704961,15.191652,30.600000,30.707820,26.000000,3.209200,9.100000,14.223871
48339,5920.340345,15.016588,14.610748,26.100000,62.003660,47.000000,3.755742,11.400000,14.363672
48341,7754.648373,22.433994,14.812547,27.600000,45.255010,40.000000,2.690461,6.900000,18.242245
48343,12482.496360,18.111099,15.090975,38.400000,16.042350,43.000000,6.569804,9.800000,14.755733
48345,,17.638300,14.132279,28.300000,0.000000,26.000000,3.640257,7.000000,8.421053
48347,8103.771221,21.853807,17.032011,35.600000,70.143340,48.000000,3.902913,9.900000,18.838764
48349,9241.340005,21.094765,16.328523,30.400000,45.173610,47.000000,3.693987,10.200000,17.202757
48351,10057.391598,16.906914,15.319756,36.400000,,34.000000,6.643952,9.500000,6.911447
48353,9814.388718,21.067347,14.887025,35.900000,27.081920,33.000000,3.304555,7.600000,13.511111
48355,7843.914529,23.326162,14.396679,32.700000,82.774810,40.000000,4.667884,9.900000,17.887384
48357,6706.023306,20.867420,14.624651,24.400000,39.710120,33.000000,2.830399,7.100000,14.365411
48359,,16.317279,14.869414,23.200000,,40.000000,2.643172,6.100000,11.382114
48361,10658.213693,16.922006,16.419417,40.800000,21.164770,43.000000,5.729991,9.800000,12.829253
48363,9445.522317,18.908126,15.966305,32.100000,42.002100,44.000000,3.361967,9.100000,19.107057
48365,10291.611782,17.923504,15.843510,37.200000,34.418960,38.000000,4.221265,10.000000,11.005053
48367,6627.244124,13.797306,13.861533,34.900000,44.207010,46.000000,3.109361,10.000000,12.745551
48369,7609.189210,23.954150,14.769685,40.200000,20.321070,31.000000,2.324159,7.000000,16.614907
48371,6160.900492,22.371433,13.840546,46.200000,44.774210,16.000000,3.592353,7.000000,12.918108
48373,10707.291292,19.969311,16.389051,43.700000,58.988650,45.000000,5.029619,9.900000,15.486228
48375,10383.566809,24.194615,17.585884,36.800000,74.714840,47.000000,2.916726,7.500000,19.916580
48377,5107.184138,34.702353,16.357509,29.500000,27.948570,12.000000,6.983607,5.900000,9.161793
48379,8895.393308,16.000223,14.303198,30.800000,17.003910,38.000000,3.472810,10.000000,17.294118
48381,6820.812215,14.742234,13.271110,27.200000,59.505210,49.000000,2.624168,7.500000,11.688312
48383,,24.816226,14.999011,28.300000,53.908360,19.000000,2.478903,7.200000,13.025210
48385,,21.118463,14.842646,25.600000,29.163020,35.000000,5.000000,7.500000,13.025210
48387,11536.575474,21.349290,16.970871,39.400000,16.354570,49.000000,5.437770,9.800000,12.003872
48389,8348.566030,24.792898,14.629754,28.300000,39.264450,28.000000,2.114837,6.700000,11.553785
48391,8973.263596,21.664581,13.956369,21.700000,27.685490,28.000000,4.683544,9.300000,11.050725
48393,,13.020938,12.588106,23.200000,0.000000,49.000000,2.981651,6.800000,4.117647
48395,10509.181649,18.975515,14.721785,36.600000,5.812940,41.000000,4.141084,9.800000,12.097408
48397,4692.015262,13.494274,12.767917,24.900000,78.522130,51.000000,3.219637,10.500000,12.283089
48399,7075.579089,20.873450,15.016095,29.000000,68.186250,37.000000,3.133103,7.800000,9.366755
48401,8624.048236,21.275810,16.745604,38.800000,20.820320,41.000000,4.094905,10.200000,13.009272
48403,12162.235120,19.244590,16.001867,32.400000,19.118630,40.000000,7.875561,9.200000,14.673913
48405,13404.989672,20.578427,16.721798,39.700000,24.233610,45.000000,6.528289,9.300000,17.171717
48407,10045.135546,19.765732,16.528465,30.000000,10.611960,38.000000,4.974822,10.000000,13.603323
48409,8714.473249,22.991430,15.141419,40.300000,26.779740,39.000000,6.312807,9.700000,14.310308
48411,7928.451860,21.319313,15.791162,25.400000,33.562680,23.000000,3.014677,8.100000,14.454976
48413,,18.309302,11.995239,23.600000,,24.000000,2.934703,7.300000,18.348624
48415,7197.350782,19.793088,14.650101,29.600000,52.785920,31.000000,3.415124,7.500000,9.306261
48417,,16.495129,14.398260,28.100000,30.048080,45.000000,2.325581,7.700000,12.547529
48419,10076.952162,21.990248,17.439087,26.500000,19.597850,42.000000,4.328614,9.800000,10.142544
48421,,18.584558,13.425908,27.700000,,36.000000,2.694611,6.500000,5.911330
48423,7397.844491,18.491965,15.871642,34.400000,101.876370,52.000000,3.634825,10.300000,16.376217
48425,8676.115087,17.871939,15.392775,29.100000,67.834930,45.000000,4.152088,9.100000,17.901235
48427,6696.790537,38.887129,18.830082,38.400000,20.169420,25.000000,10.104295,8.600000,22.503083
48429,9721.628010,19.996193,16.143652,30.700000,32.130230,32.000000,3.636820,8.000000,12.425150
48431,,21.379731,15.259653,24.900000,0.000000,38.000000,3.264605,7.200000,7.692308
48433,,17.357998,13.468020,26.900000,72.046110,12.000000,3.523490,7.400000,11.000000
48435,,18.878811,11.573099,32.600000,79.638970,41.000000,3.812117,7.300000,12.500000
48437,9446.333335,25.073724,16.792981,24.200000,13.306720,23.000000,4.284650,7.300000,14.068441
48439,6413.321117,19.945542,14.049000,29.500000,58.214390,49.000000,3.492317,10.600000,17.257839
48441,9392.461743,18.742844,15.277755,32.000000,71.171770,44.000000,3.172610,8.200000,15.457668
48443,,24.987693,14.644992,25.900000,0.000000,16.000000,3.403141,7.200000,3.544304
48445,9487.002175,24.199254,15.778873,34.400000,31.458910,41.000000,4.112471,7.300000,13.523132
48447,,16.924000,13.737392,25.500000,65.487880,18.000000,3.404255,7.700000,9.655172
48449,7248.690596,22.794271,16.197378,31.000000,54.704600,41.000000,5.035916,10.000000,16.312057
48451,7521.974654,19.214424,14.144436,29.100000,66.091050,48.000000,3.162357,8.000000,14.153775
48453,4617.708920,14.874787,12.481496,21.800000,85.025000,49.000000,2.826877,10.500000,20.006624
48455,12810.841982,20.181360,16.632064,39.600000,13.636050,37.000000,5.144033,9.800000,13.278388
48457,10513.300563,17.056773,15.101168,33.200000,23.213710,31.000000,6.591525,9.300000,13.337714
48459,10484.972240,16.163369,15.190852,30.800000,29.069060,43.000000,4.181380,10.100000,13.522238
48461,7759.701209,21.696459,14.404818,24.000000,54.600050,20.000000,3.417722,7.300000,13.438735
48463,6927.850344,27.027629,15.015464,31.400000,44.228220,32.000000,4.302103,8.200000,15.276146
48465,6683.136248,29.445146,15.773578,25.200000,28.452390,25.000000,4.284666,8.100000,16.661102
48467,9124.743866,16.517653,14.351333,26.000000,18.121850,40.000000,3.489270,10.300000,13.509969
48469,7555.699888,21.961190,14.511708,36.400000,78.189480,48.000000,3.811390,9.900000,15.008458
48471,6787.508239,21.203361,17.241100,35.900000,27.683580,42.000000,4.209428,10.100000,18.820971
48473,6656.728131,21.251303,16.277700,36.100000,11.694310,43.000000,4.292053,10.800000,21.342330
48475,10885.184804,20.966642,14.068026,42.200000,26.150630,19.000000,2.575621,7.100000,9.299363
48477,6929.286270,18.149890,14.541905,29.600000,59.926380,41.000000,3.654951,9.900000,13.767209
48479,6026.620830,34.752486,18.426032,37.800000,32.387900,35.000000,3.759876,8.400000,29.997187
48481,8481.695925,23.018814,15.445720,36.700000,38.124290,36.000000,3.716847,10.000000,14.753004
48483,10617.685573,19.004475,15.331000,25.900000,37.327360,36.000000,3.152789,7.200000,13.304721
48485,9254.269054,22.878322,17.725334,35.200000,71.969700,44.000000,3.413878,8.800000,15.735884
48487,8478.138128,21.009654,16.160630,34.100000,47.007210,49.000000,4.145804,8.000000,13.314176
48489,8420.561063,37.482950,18.972377,40.300000,37.064490,53.000000,9.935747,8.800000,17.155172
48491,4457.777491,15.092647,12.565250,30.000000,68.670150,52.000000,3.052581,10.400000,12.340940
48493,6707.120432,17.345491,13.170296,33.500000,48.677590,37.000000,3.054243,9.900000,12.342488
48495,10590.543458,23.752164,15.136005,37.400000,26.406130,17.000000,2.803970,7.000000,12.380952
48497,8351.606767,16.558682,14.610213,33.300000,40.797210,48.000000,3.449507,9.900000,12.695449
48499,8652.689197,15.970260,13.611788,28.000000,47.389090,40.000000,4.243787,10.100000,15.097856
48501,7148.853990,22.369229,13.830264,33.000000,35.014010,17.000000,2.837259,7.300000,14.392523
48503,10208.551434,18.090564,15.943558,34.300000,66.744540,38.000000,3.236839,8.200000,9.587124
48505,7995.846031,35.610705,17.275488,31.200000,6.982270,32.000000,5.561756,7.900000,23.000000
48507,8925.560107,40.990687,19.871284,24.200000,16.739200,26.000000,9.546340,8.300000,23.076923
49001,7507.802308,13.729960,10.702727,24.600000,78.296270,25.000000,3.516921,4.700000,10.840708
49003,6484.535506,13.292846,9.657719,32.000000,29.586350,44.000000,3.039119,7.300000,9.306515
49005,4928.014797,12.329313,8.610785,25.600000,45.805940,50.000000,2.685656,7.200000,14.267904
49007,10052.385436,16.054026,12.187793,27.300000,54.200540,46.000000,4.541701,5.700000,14.009038
49009,,9.708535,7.371514,27.800000,0.000000,54.000000,4.390244,4.400000,8.837209
49011,5090.892237,11.089904,8.843725,26.300000,47.463300,49.000000,2.933901,8.400000,11.156340
49013,9249.319407,13.795113,11.347415,29.600000,44.941580,40.000000,4.596064,6.200000,13.688213
49015,8762.947284,13.037483,11.552695,31.000000,9.923590,33.000000,4.790419,5.500000,9.246088
49017,11278.122908,14.057871,10.320547,24.100000,59.078380,29.000000,7.780567,4.500000,11.782477
49019,9305.559683,13.684022,11.110919,23.600000,134.380810,42.000000,4.750164,5.400000,13.874346
49021,7069.920428,14.933329,11.425817,25.800000,37.254170,42.000000,3.567828,4.800000,14.431295
49023,7695.160911,13.495552,10.299851,29.000000,62.222220,48.000000,2.978113,5.700000,13.470681
49025,6545.739427,12.391754,9.145037,22.800000,52.861110,38.000000,3.212217,4.400000,12.934363
49027,6312.082488,12.999924,9.287630,31.500000,54.419650,42.000000,3.269755,5.600000,9.963986
49029,4980.986746,9.808421,8.338616,19.100000,109.492120,44.000000,2.791039,7.100000,10.064935
49031,,13.423425,9.315676,26.100000,0.000000,37.000000,5.394191,4.400000,9.174312
49033,,14.004103,10.176212,26.100000,,39.000000,3.316327,5.500000,12.000000
49035,6378.426671,13.639543,9.554375,24.500000,76.520120,49.000000,3.025564,8.400000,15.316239
49037,11250.860479,21.281537,15.697065,35.200000,71.633240,22.000000,6.238054,5.300000,18.860759
49039,6072.399414,15.184595,11.051998,30.400000,56.600630,42.000000,3.727156,5.400000,12.809406
49041,7058.540652,14.612321,10.065589,29.400000,46.913120,46.000000,3.583359,5.000000,11.797753
49043,3958.779754,10.779368,8.586446,14.600000,126.502210,55.000000,3.038651,6.800000,13.411279
49045,6724.389052,14.037654,10.449581,34.100000,19.271820,45.000000,3.452717,6.800000,8.916863
49047,8538.871229,14.471030,12.817925,35.200000,36.984350,44.000000,4.714969,6.500000,12.313433
49049,5126.490108,12.626730,5.908719,25.000000,42.379520,46.000000,2.826911,7.700000,15.257037
49051,4854.568965,11.357054,8.350088,23.600000,52.949600,48.000000,3.144030,6.200000,16.216216
49053,6164.704990,13.229706,8.850664,23.600000,57.949320,46.000000,3.404618,5.000000,17.252015
49055,,12.480139,9.428694,21.800000,36.778230,12.000000,5.993031,4.700000,13.265306
49057,6872.352010,15.712879,10.982049,31.200000,43.690840,44.000000,3.511461,8.000000,12.275449
50001,4188.039979,9.683870,13.030217,25.500000,114.204920,55.000000,2.569531,6.900000,15.142065
50003,8032.851827,12.626462,14.716926,29.600000,106.759570,51.000000,3.146166,7.700000,17.045455
50005,7333.562202,13.813027,15.458265,31.800000,86.195460,36.000000,3.256601,5.900000,15.702479
50007,5029.709496,9.925446,11.454114,21.100000,180.449830,59.000000,2.051367,6.500000,16.614591
50009,9983.407303,15.662724,15.912822,28.600000,16.051360,41.000000,3.632320,5.800000,14.126394
50011,6699.942924,13.178206,17.289865,34.300000,55.073940,48.000000,2.524448,6.400000,15.376286
50013,4491.023991,11.943182,13.191192,30.400000,57.159190,46.000000,3.182042,6.500000,17.900172
50015,5347.032188,11.314518,14.805666,23.800000,94.723130,55.000000,3.517874,5.400000,18.423598
50017,6397.782181,11.458650,14.218803,28.300000,75.930140,43.000000,2.665832,6.600000,16.091020
50019,7987.413611,13.387850,16.748440,30.400000,78.238520,30.000000,4.437261,6.000000,19.806338
50021,8013.644881,13.926805,14.580014,31.400000,72.774050,49.000000,3.130820,8.600000,18.803081
50023,6348.958305,11.947695,14.903189,22.700000,106.364730,51.000000,2.597327,6.100000,16.517494
50025,8030.745448,12.328342,14.906225,24.200000,104.970960,37.000000,2.852979,8.200000,19.857969
50027,6283.512208,11.518545,13.396018,27.600000,101.633390,39.000000,2.337377,7.900000,15.732892
51001,9630.476973,20.089199,18.316929,36.300000,49.162700,44.000000,3.812194,8.700000,15.123010
51003,4276.541814,12.788914,13.818236,20.800000,149.486550,59.000000,2.674275,8.500000,12.959675
51005,8808.985078,16.121546,16.914677,35.700000,46.290170,45.000000,3.756477,8.700000,11.833455
51007,10421.694366,15.539961,17.359525,41.300000,7.680490,48.000000,3.221154,8.900000,12.334802
51009,7514.228283,16.059073,16.907828,35.200000,22.156110,51.000000,3.256807,9.100000,12.759041
51011,8717.702462,16.560637,17.134620,47.400000,12.754290,52.000000,3.642524,9.000000,12.479062
51013,2789.489528,11.294389,12.329356,19.600000,80.011920,51.000000,1.995782,9.700000,15.580160
51015,5801.065281,14.207762,15.833912,33.500000,49.238790,54.000000,2.689453,8.900000,9.903254
51017,,16.545329,17.098474,25.200000,23.272050,30.000000,2.517986,8.000000,11.638955
